,0
4321,GALE
4322,ID3
4323,CR2
4324,CD46
4325,PRPF3
4326,APH1A
4327,P3H1
4328,SLC2A1
4329,EBNA1BP2
4330,CDC20
4331,ARTN
4332,IPO13
4333,ATP6V0B
4334,B4GALT2
4335,ERI3
4336,PTCH2
4337,AKR1A1
4338,PRDX1
4339,PIK3R3
4340,TSPAN1
4341,BLZF1
4342,CCDC181
4343,SLC19A2
4344,FAAH
4345,NSUN4
4346,TMED5
4347,DR1
4348,CNN3
4349,PRRC2C
4350,F3
4351,ABCD3
4352,VAMP4
4353,DPH5
4354,FASLG
4355,PTBP2
4356,TNFSF4
4357,PRDX6
4358,DARS2
4359,HSD11B1
4360,IRF6
4361,PLPPR5
4362,PLPPR4
4363,SERPINC1
4364,RCAN3
4365,SYF2
4366,RSRP1
4367,SLC35A3
4368,RCOR3
4369,STMN1
4370,MTFR1L
4371,MAN1C1
4372,NEK2
4373,DHDDS
4374,NENF
4375,NSL1
4376,PROX1
4377,ARID1A
4378,CENPF
4379,RPA2
4380,PPP1R8
4381,STX12
4382,SLC5A9
4383,OSBPL9
4384,TXNDC12
4385,ESYT2
4386,RCN2
4387,CHRNB4
4388,MUC5B
4389,CTSD
4390,COLEC11
4391,STAG1
4392,A4GNT
4393,STK11
4394,KMT2A
4395,TREH
4396,IFT46
4397,MMP8
4398,APOA1
4399,ZNF541
4400,SLC8A2
4401,KPTN
4402,RPS25
4403,KIF14
4404,TNNT2
4405,DDX59
4406,CAMSAP2
4407,ATF6
4408,CRYGD
4409,MREG
4410,TNP1
4411,FASTKD2
4412,NRP2
4413,CREB1
4414,KLF7
4415,TTR
4416,B4GALT6
4417,C1orf54
4418,CA14
4419,ATP10B
4420,SPCS2
4421,USP35
4422,ELOVL4
4423,FILIP1
4424,HMGN3
4425,UBE3D
4426,CNR1
4427,SPACA1
4428,ANKRD13C
4429,SGIP1
4430,PHF3
4431,ADGB
4432,PLAGL1
4433,FBXO30
4434,TNFAIP3
4435,AKAP7
4436,RAB32
4437,MYB
4438,ALDH8A1
4439,SGK1
4440,RNF146
4441,ARG1
4442,TCF21
4443,PMFBP1
4444,FBXL5
4445,MED28
4446,SLC16A7
4447,VAMP8
4448,DCLRE1B
4449,MYL12B
4450,FOXO3
4451,ARMC2
4452,GHRH
4453,TGIF2
4454,CASQ2
4455,OLFM3
4456,PKD2
4457,ABCG2
4458,SPP1
4459,STBD1
4460,CCNI
4461,RARRES1
4462,MFSD1
4463,RAB3GAP2
4464,EEF2KMT
4465,PPL
4466,UBN1
4467,KLF12
4468,UCHL3
4469,PCDH17
4470,HS1BP3
4471,LDAH
4472,WDR35
4473,CCND2
4474,FGF23
4475,ELL2
4476,DNAH7
4477,CYP20A1
4478,NDUFB3
4479,GTF3C3
4480,SATB2
4481,UBE2B
4482,TRPM6
4483,GDA
4484,KLF9
4485,TJP2
4486,ITGB1BP1
4487,CPSF3
4488,PIGZ
4489,SENP5
4490,CCDC92
4491,C1orf198
4492,TRIM67
4493,HEATR1
4494,PTBP3
4495,RAD23B
4496,FKBP15
4497,CTNNAL1
4498,SET
4499,GLE1
4500,RAB14
4501,CNTRL
4502,TRIM32
4503,FBXW2
4504,PHF19
4505,NEK6
4506,BSPRY
4507,PPP6C
4508,NDUFA8
4509,HDHD3
4510,RBM18
4511,SLC46A2
4512,HSDL2
4513,MAPKAP1
4514,NR4A3
4515,INVS
4516,GALNT12
4517,DENND1A
4518,ALG2
4519,CSF3R
4520,KDSR
4521,VPS4B
4522,ONECUT2
4523,C19orf25
4524,ZBTB45
4525,YLPM1
4526,DCAF4
4527,PROX2
4528,FCF1
4529,PGF
4530,IFI27L2
4531,BBOF1
4532,NEK9
4533,ACYP1
4534,IFT43
4535,NPC2
4536,DNAL1
4537,IRF2BPL
4538,ACOT2
4539,LTBP2
4540,AREL1
4541,MLH3
4542,TTLL5
4543,FLVCR2
4544,ABCD4
4545,DLST
4546,PPP4R4
4547,TGFB3
4548,ZC2HC1C
4549,SLIRP
4550,RBM25
4551,ALDH6A1
4552,GPR68
4553,ESRRB
4554,EIF2B2
4555,NRDE2
4556,COQ6
4557,ZNF410
4558,RHOQ
4559,GPR75
4560,SUPT7L
4561,KLHL29
4562,DNMT3A
4563,TMEM214
4564,ATAD2B
4565,FKBP1B
4566,ATL2
4567,YPEL5
4568,FAM98A
4569,YIPF4
4570,AFTPH
4571,LGALSL
4572,CNRIP1
4573,BCL11A
4574,CRIPT
4575,EPCAM
4576,SLC17A5
4577,OGFRL1
4578,SLF2
4579,IDE
4580,TECTB
4581,ELOVL3
4582,IFIT3
4583,NKX2-3
4584,IFIT2
4585,GPAM
4586,CUTC
4587,PPP1R3C
4588,PYROXD2
4589,CNNM1
4590,MXI1
4591,SMNDC1
4592,C10orf88
4593,HELLS
4594,PRLHR
4595,TCTN3
4596,AVPI1
4597,WDR11
4598,KCNIP2
4599,CFAP58
4600,GOT1
4601,CPN1
4602,C10orf95
4603,SFRP5
4604,GNA13
4605,HOXB8
4606,HOXB5
4607,HOXB3
4608,HOXB1
4609,DUSP1
4610,PANK3
4611,MSX2
4612,TEK
4613,RCL1
4614,CAAP1
4615,EQTN
4616,MOB3B
4617,INSL6
4618,INSL4
4619,MLANA
4620,CD274
4621,GRIA2
4622,NUP43
4623,MTHFD1L
4624,LRP11
4625,CCDC170
4626,PCMT1
4627,PLEKHG1
4628,MYCT1
4629,CYSTM1
4630,WDR55
4631,ARAP3
4632,PCDHB8
4633,PCDHB10
4634,PCDHB14
4635,SLC25A2
4636,TNN
4637,MRPS14
4638,CENPL
4639,TNFSF18
4640,SEC16B
4641,GORAB
4642,GPR31
4643,ACAT2
4644,TCP1
4645,SNX19
4646,KCNJ5
4647,MSANTD2
4648,TP53AIP1
4649,TEX11
4650,PDZD11
4651,SLC10A7
4652,NUDCD1
4653,ENY2
4654,MASTL
4655,KIAA1217
4656,LYZL1
4657,PLXDC2
4658,EPC1
4659,IQSEC3
4660,CCDC77
4661,TAF12
4662,ENOX1
4663,TNFSF11
4664,MTRF1
4665,SOHLH2
4666,DNAJC15
4667,PROSER1
4668,UFM1
4669,WBP4
4670,ELF1
4671,SMAD9
4672,HSPH1
4673,KBTBD7
4674,ALG5
4675,EXOSC8
4676,ETF1
4677,TGFBI
4678,FAM53C
4679,SIL1
4680,PAIP2
4681,KDM3B
4682,EGR1
4683,SERP1
4684,PLS1
4685,ZFP30
4686,NR2C1
4687,UTP20
4688,TMPO
4689,ARL1
4690,GLT8D2
4691,MTERF2
4692,SOCS2
4693,NFYB
4694,APAF1
4695,DUSP4
4696,CLU
4697,TNFRSF10B
4698,SORBS3
4699,PTK2B
4700,CHRNA2
4701,ADRA1A
4702,PPP3CC
4703,PDLIM2
4704,EPHX2
4705,RNF170
4706,NPPB
4707,UBIAD1
4708,TARDBP
4709,TNFRSF8
4710,ZNF706
4711,LYPLA1
4712,CRISPLD1
4713,COPS5
4714,RDH10
4715,EPX
4716,AKAP1
4717,COIL
4718,TRIM25
4719,SCPEP1
4720,SPOP
4721,TBX2
4722,SLC35B1
4723,TBX4
4724,TEX14
4725,FAM117A
4726,NCAPH
4727,LRAT
4728,MND1
4729,TRIM6
4730,ABCC11
4731,ADCY7
4732,CEP89
4733,TSHZ3
4734,ECHDC2
4735,PLBD1
4736,PRB2
4737,PYROXD1
4738,IAPP
4739,KCNJ8
4740,BCL2L14
4741,PSPC1
4742,ZNF549
4743,A1BG
4744,ZSCAN18
4745,ZNF211
4746,PDZRN3
4747,RGSL1
4748,LHX4
4749,RNF2
4750,TRMT1L
4751,SEC22A
4752,CSTA
4753,DPPA4
4754,POPDC2
4755,B4GALT4
4756,NAA50
4757,CD80
4758,KIF18A
4759,GJA8
4760,DESI2
4761,MAPK8IP1
4762,CRY2
4763,PEX16
4764,DEPDC7
4765,CAT
4766,PILRB
4767,ZMYM2
4768,GJB6
4769,GJA3
4770,TBC1D15
4771,ADGRB2
4772,ZCCHC17
4773,FABP3
4774,KHDRBS1
4775,TMEM39B
4776,CCRL2
4777,CCR2
4778,POLR3GL
4779,TNFSF10
4780,ZNF639
4781,SLITRK3
4782,PIK3CA
4783,PDS5A
4784,TMEM156
4785,LIAS
4786,CPXM2
4787,TMEM54
4788,ZSCAN20
4789,CSMD2
4790,HPCA
4791,LRIF1
4792,TMIGD3
4793,CLCC1
4794,GPSM2
4795,CXCR4
4796,ZRANB3
4797,ACVR2A
4798,POLK
4799,SV2C
4800,FLT3
4801,RPL21
4802,MTIF3
4803,GTF3A
4804,RASL11A
4805,UBL3
4806,FYTTD1
4807,MTERF4
4808,XPNPEP2
4809,SASH3
4810,OCRL
4811,PAEP
4812,OBP2A
4813,MRPS2
4814,FMOD
4815,LAX1
4816,PLG
4817,KIAA1191
4818,COPA
4819,CD244
4820,LY9
4821,HS3ST2
4822,RBBP6
4823,ZC3H7A
4824,PRM2
4825,SERAC1
4826,ANXA11
4827,LDB3
4828,ZNF205
4829,NAA60
4830,RPL5
4831,ODF2L
4832,PTGFR
4833,TRMT13
4834,LRRC39
4835,RWDD3
4836,ZNF644
4837,CCDC18
4838,RPAP2
4839,BBS9
4840,PMS2
4841,ZMIZ2
4842,OCM
4843,EEPD1
4844,KLHL7
4845,HERPUD2
4846,CBX3
4847,HNRNPA2B1
4848,WIPF3
4849,NXPH1
4850,NPY
4851,HOXA7
4852,INHBA
4853,FKBP9
4854,NT5C3A
4855,ARL4A
4856,CCZ1
4857,POLM
4858,RAMP3
4859,TWIST1
4860,SMU1
4861,GLIPR2
4862,SLC25A51
4863,CLTA
4864,RECK
4865,SPINK4
4866,TAF1L
4867,ACO1
4868,PHF24
4869,DNAI1
4870,DCAF10
4871,CNTFR
4872,KIAA1549
4873,TRIM24
4874,CALD1
4875,AKR1D1
4876,NUDT10
4877,NEUROG3
4878,PLAU
4879,SRGN
4880,CHST3
4881,BICC1
4882,CISD1
4883,EGR2
4884,ECD
4885,P4HA1
4886,SLC25A16
4887,ZWINT
4888,VPS26A
4889,RBM19
4890,CIT
4891,IFT81
4892,ACADS
4893,HVCN1
4894,DDX54
4895,MED13L
4896,CDKN2C
4897,RNF11
4898,RASSF8
4899,BHLHE41
4900,SSPN
4901,ITPR2
4902,CCDC91
4903,NECAB1
4904,WWP1
4905,ACOT9
4906,PRDX4
4907,DDX39A
4908,PKN1
4909,ADGRE5
4910,WDR83
4911,GIPC1
4912,SPRYD7
4913,EBPL
4914,ATP7B
4915,ZC3H13
4916,NLN
4917,CENPK
4918,OPTN
4919,ITIH5
4920,ATF1
4921,TSFM
4922,NEUROD4
4923,ARHGAP9
4924,NCKAP1L
4925,MMP19
4926,PFDN5
4927,SPATS2
4928,ORMDL2
4929,NR4A1
4930,PDE1B
4931,HOXC13
4932,CDK2
4933,LRP1
4934,HOXC11
4935,ATG101
4936,NFE2
4937,HOXC12
4938,IKZF4
4939,SMUG1
4940,TUBA1B
4941,KBTBD4
4942,SARDH
4943,DBH
4944,ATPAF1
4945,STIL
4946,HJURP
4947,IL13RA2
4948,COL10A1
4949,AMD1
4950,NDUFAF4
4951,USP45
4952,PLP1
4953,SERPINA7
4954,MORF4L2
4955,RAB9B
4956,NRK
4957,FAM199X
4958,ESX1
4959,MAGEA9
4960,RAB9A
4961,METTL8
4962,TTC21B
4963,NMI
4964,TNFAIP6
4965,ACVR1C
4966,BAZ2B
4967,SLC36A1
4968,LPGAT1
4969,BATF3
4970,G0S2
4971,KCNJ2
4972,RAP2C
4973,EXOSC9
4974,PLA2G12A
4975,B9D2
4976,PFKFB2
4977,C4BPA
4978,C4BPB
4979,RAB38
4980,GPR83
4981,AGO2
4982,MXD4
4983,CKS2
4984,DAW1
4985,ACSL3
4986,CHPF
4987,DNPEP
4988,INHA
4989,MOGAT1
4990,OBSL1
4991,FAM124B
4992,SLC12A4
4993,ENKD1
4994,CTCFL
4995,FAM210B
4996,PI3
4997,FAM209A
4998,SNX21
4999,SLPI
5000,WFDC3
5001,TTPAL
5002,PREX1
5003,KCNS1
5004,SLC12A5
5005,ARHGAP40
5006,SDC4
5007,NCOA3
5008,PIGT
5009,MATN4
5010,NCOA5
5011,VAPB
5012,PARD6B
5013,CHD6
5014,PLCG1
5015,TOX2
5016,SRSF6
5017,GDAP1L1
5018,GTSF1L
5019,ARFGEF2
5020,ZNFX1
5021,ZNF831
5022,EDN3
5023,CSE1L
5024,RAB22A
5025,PTGIS
5026,STAU1
5027,CDH26
5028,SNAI1
5029,MOCS3
5030,STX16
5031,PMEPA1
5032,RNF114
5033,DDX27
5034,RBPJL
5035,SEMG1
5036,BCAS4
5037,KCNK15
5038,TP53TG5
5039,PCK1
5040,ZBP1
5041,NEURL2
5042,MAGEA10
5043,MTRR
5044,FASTKD3
5045,PEPD
5046,CHST8
5047,IQSEC2
5048,VAMP7
5049,XG
5050,STAMBP
5051,NAGK
5052,MCEE
5053,PAIP2B
5054,SNRNP27
5055,MPHOSPH10
5056,IL17C
5057,ATP8A1
5058,USP22
5059,POF1B
5060,HIF3A
5061,ZNF576
5062,ZNF45
5063,LYPD3
5064,PSG8
5065,CEACAM8
5066,NDP
5067,USP9X
5068,CRISP2
5069,F13A1
5070,GRM4
5071,TRERF1
5072,PACSIN1
5073,BTN2A2
5074,SIRT5
5075,MRS2
5076,WRNIP1
5077,RRP36
5078,SNRPC
5079,SLC17A3
5080,SLC17A1
5081,SERPINB6
5082,XPO5
5083,ABCC10
5084,PEX6
5085,NQO2
5086,OARD1
5087,UNC5CL
5088,AARS2
5089,ZNF391
5090,RPS10
5091,MOCS1
5092,MED20
5093,OR2B6
5094,TBCC
5095,SPDEF
5096,TCP11
5097,MAD2L1BP
5098,APOBEC2
5099,KLHDC3
5100,GNMT
5101,DNAH8
5102,TREM1
5103,MEA1
5104,KLHL31
5105,COL21A1
5106,CDKN1A
5107,SOX4
5108,GLO1
5109,CPNE5
5110,KCNK17
5111,RREB1
5112,SSR1
5113,RIOK1
5114,NRN1
5115,SLC35B3
5116,RPP40
5117,ATXN1
5118,NUP153
5119,DEK
5120,EEF1E1
5121,CRISP1
5122,RUNX2
5123,LRRFIP1
5124,RAB17
5125,CXCL6
5126,EREG
5127,MYRF
5128,SCGB1D2
5129,SCGB2A1
5130,AHNAK
5131,EMC3
5132,SSUH2
5133,WNT1
5134,SH3TC1
5135,CNOT1
5136,BBS2
5137,MT1G
5138,MT2A
5139,GOT2
5140,DOK4
5141,PIWIL1
5142,GPR18
5143,CLYBL
5144,TMTC4
5145,RAP2A
5146,ABCC4
5147,EFNB2
5148,SOX21
5149,TM9SF2
5150,KIF25
5151,IRF1
5152,UPF3B
5153,RNF113A
5154,TMEM255A
5155,NDUFA1
5156,BMP4
5157,PTGER2
5158,FAM193A
5159,GRK4
5160,SOX9
5161,TEKT3
5162,MYH2
5163,HS3ST3B1
5164,SLC25A35
5165,MRPS7
5166,GGA3
5167,ARMC7
5168,NUP85
5169,SLC25A19
5170,MIF4GD
5171,NT5C
5172,MSTO1
5173,TTF1
5174,GTF3C4
5175,DDX31
5176,PPP1R12C
5177,SRMS
5178,SLC2A4RG
5179,PPDPF
5180,IL1B
5181,PLGLB2
5182,IL37
5183,CHCHD5
5184,PAX8
5185,INSIG2
5186,POLR1B
5187,CCDC93
5188,PSD4
5189,SLC25A23
5190,PSPN
5191,GTF2F1
5192,ALKBH7
5193,CLPP
5194,TNFSF9
5195,GRIA3
5196,THOC2
5197,MED1
5198,RPL23
5199,ATG4C
5200,CD70
5201,C3
5202,SH2D3A
5203,TRIP10
5204,GPR108
5205,TNFSF14
5206,FOSB
5207,OPA3
5208,SNRPD2
5209,RTN2
5210,EML2
5211,VASP
5212,SYMPK
5213,GPCPD1
5214,SDCBP2
5215,PANK2
5216,TGM3
5217,GNRH2
5218,DEFB126
5219,FOXA2
5220,CD93
5221,GZF1
5222,NAPB
5223,CST8
5224,NKX2-4
5225,CENPB
5226,PSMF1
5227,NKX2-2
5228,DTD1
5229,CSTL1
5230,RBCK1
5231,TMX4
5232,CST11
5233,STK35
5234,SNRPB
5235,NRSN2
5236,AP5S1
5237,RRBP1
5238,BMP2
5239,ZNF133
5240,FLRT3
5241,OVOL2
5242,PCSK2
5243,GFRA4
5244,MKKS
5245,BFSP1
5246,DSTN
5247,LAMP5
5248,SNRPB2
5249,MGME1
5250,LRRN4
5251,TBC1D20
5252,ITPA
5253,TCF15
5254,OTOR
5255,MCM8
5256,BANF2
5257,TMEM74B
5258,FAM110A
5259,SIRPD
5260,MRPS26
5261,S1PR4
5262,NCLN
5263,CITED1
5264,ZNF436
5265,MAX
5266,CHURC1-FNTB
5267,ARMCX5
5268,GDF5
5269,MMP24
5270,NECAB3
5271,ID1
5272,RALY
5273,DYNLRB1
5274,EIF2S2
5275,ERGIC3
5276,ROMO1
5277,FAM83C
5278,BPIFB1
5279,CEP250
5280,PLAGL2
5281,GRPR
5282,KDM5C
5283,AMOT
5284,TMEM115
5285,PSMB2
5286,AGO3
5287,UROD
5288,ST3GAL3
5289,TMEM53
5290,HECTD3
5291,KLC1
5292,XRCC3
5293,TUBGCP3
5294,MCF2L
5295,F10
5296,PCID2
5297,PROZ
5298,SLURP1
5299,LRFN3
5300,IGFLR1
5301,CAPNS1
5302,PDCD2L
5303,GPR42
5304,RBM42
5305,KIRREL2
5306,UBA2
5307,FFAR2
5308,HCST
5309,FFAR1
5310,COX6B1
5311,KRT36
5312,THRA
5313,CCR7
5314,NR1D1
5315,FRMD8
5316,PRDX5
5317,BCL2L12
5318,IRF3
5319,PRMT1
5320,RRAS
5321,PRRG2
5322,SCAF1
5323,PRR12
5324,TSKS
5325,FLRT1
5326,ASL
5327,SBDS
5328,CSN1S1
5329,HTN1
5330,STAT5A
5331,WNK4
5332,BECN1
5333,PRKCG
5334,TRAP1
5335,GLIS2
5336,NSRP1
5337,DNAJC8
5338,AHDC1
5339,IFI6
5340,ZNF384
5341,EMG1
5342,SSX1
5343,UXT
5344,CFP
5345,ELK1
5346,ATG14
5347,KTN1
5348,SIX1
5349,RHOJ
5350,DLGAP5
5351,L3HYPDH
5352,HSPA2
5353,ZBTB1
5354,TRMT5
5355,PLEKHG3
5356,PZP
5357,PRDM7
5358,RHOT1
5359,EVI2A
5360,AIF1L
5361,FAM78A
5362,NUP214
5363,CTAG2
5364,AVPR2
5365,SLC10A3
5366,MAP2K2
5367,HNRNPH2
5368,ARMCX1
5369,TIMM8A
5370,ZC4H2
5371,RGS13
5372,IPPK
5373,ZNF484
5374,OMD
5375,FGD3
5376,HIVEP3
5377,PPCS
5378,EDN2
5379,BCL11B
5380,COX7C
5381,TRAF2
5382,ABHD8
5383,MASP1
5384,ATP13A4
5385,HELB
5386,RAP1B
5387,IL22
5388,TSPAN8
5389,BEST3
5390,RAB3IP
5391,PTPRB
5392,DYRK2
5393,YEATS4
5394,TAS2R4
5395,TAS2R5
5396,CRYGN
5397,LRRC61
5398,TRPV5
5399,IDUA
5400,FGFRL1
5401,TMEM175
5402,AUNIP
5403,PIN1
5404,FBXL12
5405,EMC1
5406,PLA2G5
5407,UBR4
5408,HP1BP3
5409,ADGRE2
5410,SIN3B
5411,SLC35E1
5412,EPS15L1
5413,KLF2
5414,OR7C1
5415,F2RL3
5416,UQCR11
5417,GFER
5418,SYNGR3
5419,PKMYT1
5420,WFIKKN1
5421,WDR24
5422,FBXL16
5423,CHTF18
5424,GNG13
5425,MACF1
5426,SMARCA4
5427,KDM4B
5428,TICAM1
5429,METTL25
5430,IL17B
5431,EMC6
5432,METTL16
5433,TUBA4A
5434,VIL1
5435,AAMP
5436,PNKD
5437,TNFRSF19
5438,RNF6
5439,ECHS1
5440,ZNF835
5441,AKAP9
5442,GNG11
5443,GNGT1
5444,HIP1
5445,PTPN12
5446,POR
5447,FGL2
5448,STYXL1
5449,STEAP4
5450,GNAI1
5451,PEX1
5452,MTERF1
5453,SGCE
5454,RBM48
5455,CASD1
5456,LRFN1
5457,ZFP36
5458,SRD5A3
5459,SPINK2
5460,RASL11B
5461,PAICS
5462,KDR
5463,PPAT
5464,TUBGCP6
5465,ADM2
5466,DGCR6L
5467,DGCR8
5468,ASPHD2
5469,VPREB3
5470,SDF2L1
5471,GAL3ST1
5472,YWHAH
5473,RFPL1
5474,RFPL2
5475,GNAZ
5476,MGAT3
5477,ADORA2A
5478,ATF4
5479,A4GALT
5480,CDC42EP1
5481,APOL3
5482,MCHR1
5483,TPST2
5484,BAIAP2L2
5485,MPST
5486,GALR3
5487,TST
5488,IGLL1
5489,APOL2
5490,RAC2
5491,LIF
5492,C22orf23
5493,APOBEC3F
5494,RIBC2
5495,KRT17
5496,EMC4
5497,RNF112
5498,SPECC1
5499,CPA4
5500,DOCK4
5501,POT1
5502,ATP6V1F
5503,LSM8
5504,CDHR3
5505,PRKRIP1
5506,VGF
5507,PODXL
5508,FOXP2
5509,STRIP2
5510,IFT22
5511,MKLN1
5512,DNAJB9
5513,FLNC
5514,LRRC4
5515,CALU
5516,CCDC136
5517,SMO
5518,IRF5
5519,LRRC17
5520,KLHDC10
5521,NDUFA5
5522,FEZF1
5523,MRPS12
5524,MYO1B
5525,HOXD1
5526,HOXD3
5527,MTX2
5528,PDE11A
5529,CHN1
5530,GAD1
5531,OSGEPL1
5532,ORMDL1
5533,HOXD9
5534,HOXD10
5535,HOXD11
5536,HOXD13
5537,SNRPN
5538,PSMG2
5539,TWSG1
5540,ARHGAP22
5541,WDFY4
5542,EIF2AK4
5543,MYO5C
5544,CGNL1
5545,TMOD2
5546,TTBK2
5547,ELL3
5548,INO80
5549,ICE2
5550,DLL4
5551,ALDH1A2
5552,IVD
5553,KNSTRN
5554,DUT
5555,CHAC1
5556,CLN6
5557,ARPP19
5558,VPS13C
5559,CALML4
5560,ISLR
5561,THAP10
5562,LOXL1
5563,ACKR4
5564,ANAPC13
5565,MBD4
5566,COPB1
5567,PSMA1
5568,SUMF2
5569,PALLD
5570,SPCS3
5571,BBOX1
5572,MYOD1
5573,SERGEF
5574,KCNC1
5575,TPH1
5576,CSRP3
5577,E2F8
5578,DCTD
5579,SOX15
5580,RPAIN
5581,USP6
5582,SHBG
5583,PLD2
5584,AIPL1
5585,CD68
5586,TXNDC17
5587,ATP1B2
5588,FXR2
5589,KIF1C
5590,MPDU1
5591,PHF20L1
5592,CCNT1
5593,PUS7L
5594,KRI1
5595,ILF3
5596,SLC44A2
5597,AP1M2
5598,CDKN2D
5599,MTUS1
5600,SIGLEC9
5601,KLK10
5602,KLK8
5603,NGDN
5604,ADCY4
5605,RAB2B
5606,BCL2L2
5607,AJUBA
5608,DTD2
5609,HEATR5A
5610,FOXA1
5611,SNX6
5612,EAPP
5613,EGLN3
5614,MIS18BP1
5615,RNASE1
5616,DAD1
5617,EPB41L4A
5618,CDO1
5619,REEP5
5620,ITFG1
5621,QRICH2
5622,FOXJ1
5623,SEC14L1
5624,RHBDF2
5625,AANAT
5626,ARHGEF6
5627,MAP7D3
5628,FGF13
5629,ASH2L
5630,TTI2
5631,CHRNA10
5632,RPS4Y1
5633,VCY
5634,CDH15
5635,KLF16
5636,DOHH
5637,MAU2
5638,SHC2
5639,INS-IGF2
5640,ABHD17A
5641,LBP
5642,SYT5
5643,TNNI3
5644,CBFA2T3
5645,GAMT
5646,PUDP
5647,ERMARD
5648,PHF10
5649,PRRG3
5650,GALNT8
5651,KCNA5
5652,CRACR2A
5653,NXNL2
5654,STARD8
5655,GDPD2
5656,SAT1
5657,GNL3L
5658,SH3BP4
5659,MOSPD2
5660,DOCK6
5661,ECSIT
5662,LDLR
5663,ELOF1
5664,TSPAN16
5665,ANGPTL8
5666,PRKCSH
5667,CNN1
5668,CDC16
5669,ZSCAN10
5670,THEM6
5671,APOE
5672,TOMM40
5673,APOC1
5674,GADD45G
5675,LRCH2
5676,DPP6
5677,XPO7
5678,ACE2
5679,FAM98C
5680,SAFB2
5681,RPL36
5682,ATP8B3
5683,NCAN
5684,KIF1A
5685,GTPBP3
5686,PLVAP
5687,BST2
5688,SLC27A1
5689,NSUN5
5690,USHBP1
5691,COLGALT1
5692,DDA1
5693,MRPL34
5694,PGLS
5695,LSM7
5696,TULP4
5697,SNX9
5698,RTN4IP1
5699,QRSL1
5700,RSPH3
5701,MAS1
5702,ACSBG2
5703,MLLT1
5704,FUT5
5705,STK33
5706,NDUFA10
5707,EPO
5708,ARPC1B
5709,CACNG6
5710,ZSWIM6
5711,FCHO1
5712,UNC13A
5713,MAP1S
5714,KLHDC7B
5715,PXDN
5716,SSBP4
5717,GDF15
5718,PGPEP1
5719,LSM4
5720,JUND
5721,HRC
5722,TRPM4
5723,SULT4A1
5724,ZNF557
5725,CRB3
5726,OLFM1
5727,CAMSAP1
5728,UBAC1
5729,SAG
5730,ZBTB46
5731,HELZ2
5732,SAMD10
5733,LSP1
5734,TNNI2
5735,COL5A1
5736,ATXN10
5737,TUBGCP2
5738,CALY
5739,CYP2E1
5740,PNPLA7
5741,HBZ
5742,PAK4
5743,MNX1
5744,ZNF337
5745,CEP85
5746,GATA5
5747,RBBP8NL
5748,LAMA5
5749,OSBPL2
5750,ADRM1
5751,ASS1
5752,PRDM12
5753,EXOSC2
5754,POMT1
5755,UCK1
5756,FIBCD1
5757,CHMP2A
5758,UBE2M
5759,TRIM28
5760,YIPF2
5761,ATG4D
5762,EIF2S3
5763,TMEM160
5764,ZC3H4
5765,NPAS1
5766,MAP3K10
5767,ARHGEF16
5768,LRRC47
5769,SMPDL3B
5770,MED18
5771,THEMIS2
5772,CLIP1
5773,CCDC62
5774,HIP1R
5775,ZNF317
5776,PPAN
5777,EIF3G
5778,ANGPTL6
5779,DNMT1
5780,ZNF426
5781,SLC6A8
5782,PNCK
5783,DKC1
5784,PLXNA3
5785,DUSP9
5786,MPP1
5787,ZNF331
5788,ZNF236
5789,SLC7A10
5790,LRP3
5791,NOL11
5792,UBE4B
5793,CASZ1
5794,PKDREJ
5795,HSD17B3
5796,HABP4
5797,FBP2
5798,SLC35D2
5799,PRRG1
5800,UBA1
5801,RGN
5802,POLN
5803,PPIL4
5804,ULBP2
5805,AKAP12
5806,SYNE1
5807,ULBP3
5808,LATS1
5809,EPS8L1
5810,AAR2
5811,TTLL9
5812,BPIFA2
5813,RBM39
5814,COX4I2
5815,ZNF341
5816,GGT7
5817,ACSS2
5818,EDA2R
5819,ARHGEF9
5820,C1QL1
5821,GFAP
5822,PYY
5823,HIGD1B
5824,ATP6V1E1
5825,ZNF227
5826,ZNF428
5827,TEX101
5828,ZNF141
5829,CCL25
5830,COX4I1
5831,EMC8
5832,GSE1
5833,GINS2
5834,CHMP1A
5835,SH3BGRL
5836,COX7B
5837,SLC34A1
5838,F12
5839,PRR7
5840,NFATC1
5841,IDO1
5842,CAP1
5843,PPT1
5844,RAB11FIP4
5845,RLIM
5846,ABCB7
5847,TRAF3
5848,HAUS8
5849,ADGRE3
5850,MRPS25
5851,SH3BP5
5852,HACL1
5853,TBC1D5
5854,CAPN7
5855,RFTN1
5856,C3orf20
5857,RBSN
5858,GALNT15
5859,SLC6A6
5860,KCNC3
5861,NAPSA
5862,NR1H2
5863,LRRC4B
5864,PDLIM4
5865,KIF3A
5866,MGAT1
5867,GFPT2
5868,TUBG1
5869,PSME3
5870,RPL27
5871,PSMC3IP
5872,AOC3
5873,ACLY
5874,VPS25
5875,RAMP2
5876,AOC2
5877,NDUFA2
5878,ANKHD1
5879,DIAPH1
5880,NDFIP1
5881,UBE2D2
5882,EXOC4
5883,ACAP3
5884,C1orf159
5885,ANO1
5886,TMEM204
5887,KREMEN2
5888,THOC6
5889,TRAF7
5890,BARX1
5891,NINJ1
5892,CA6
5893,NPHP4
5894,MAP1B
5895,RHOXF2
5896,IL13RA1
5897,WDR44
5898,CKMT2
5899,ZCCHC9
5900,TNS4
5901,TOP2A
5902,STARD3
5903,RARA
