,0
1179,SLC2A14
1180,ZBTB1
1181,UBP1
1182,DCDC1
1183,IGLV3-19
1184,SOCS4
1185,ADH7
1186,SUSD2
1187,TNFSF12
1188,ADAMTS18
1189,PIK3R2
1190,UBE2J2
1191,SSX2IP
1192,TMEM184C
1193,GNAT1
1194,SLC15A2
1195,EML2
1196,CPB2
1197,PSMG3
1198,DDX53
1199,CD80
1200,TPSG1
1201,KIF3A
1202,YIF1B
1203,MAGEC1
1204,L3MBTL3
1205,LINC01090
1206,CCL26
1207,PAEP
1208,MKKS
1209,UNC13A
1210,KRT27
1211,CTSH
1212,LINC00870
1213,ROM1
1214,DBNDD2
1215,VCX
1216,ATP8A2
1217,PAXIP1
1218,TWF1
1219,PCDHGA11
1220,SIRT2
1221,GABRA3
1222,NODAL
1223,DCLK3
1224,WNK3
1225,MYLK4
1226,MTMR6
1227,KIAA1755
1228,CCDC93
1229,CCDC92
1230,LUC7L
1231,SAR1B
1232,AP5M1
1233,DGAT2
1234,PTK2B
1235,GLIS1
1236,CALML5
1237,PCDHGA9
1238,IGLCOR22-2
1239,OR7A5
1240,ANKRD13A
1241,SENP5
1242,TAF8
1243,C11orf24
1244,IMPDH2
1245,UQCRC1
1246,SERPINE2
1247,CYYR1-AS1
1248,FAM168B
1249,OTUD7A
1250,IGKV2-18
1251,TRIP10
1252,AIG1
1253,GPR143
1254,EXOC1
1255,CEACAM8
1256,RGN
1257,NAF1
1258,WDR4
1259,NPY5R
1260,C5orf63
1261,ZNF469
1262,GAS2L3
1263,ARHGAP19-SLIT1
1264,STAC2
1265,CES4A
1266,NADSYN1
1267,QRFPR
1268,ORC4
1269,UTS2R
1270,CHRNG
1271,CNOT11
1272,VEPH1
1273,PML
1274,BCL10
1275,KCNJ1
1276,WBP11
1277,PIWIL4
1278,SYT17
1279,TRAJ53
1280,NCK2
1281,UVSSA
1282,MAGI3
1283,ABCA3
1284,NUP85
1285,NTNG1
1286,LINC01541
1287,SLC12A8
1288,SULT1A4
1289,SERPIND1
1290,TNIP3
1291,OR2B6
1292,CHODL
1293,SLC8A3
1294,EXD1
1295,CCR4
1296,ZNF345
1297,ARPC1B
1298,ZNF208
1299,ANKRD13D
1300,RASA4
1301,UTP18
1302,SOX13
1303,SETD7
1304,SH3RF2
1305,PRR36
1306,P4HB
1307,CACNB1
1308,MYOM3
1309,TMEM225
1310,XAGE1B
1311,EVX1-AS
1312,LUADT1
1313,TPD52L1
1314,TLN1
1315,DCTN3
1316,TRGV10
1317,DLGAP5
1318,AFAP1
1319,IL12RB1
1320,RWDD4
1321,C16orf74
1322,PLAGL1
1323,ZNF841
1324,SPTBN2
1325,KPNB1
1326,MEP1B
1327,LRP1B
1328,LCE1C
1329,TOP1
1330,CYTH4
1331,ZNF879
1332,LINC01471
1333,NUDT8
1334,ILDR2
1335,KCNA3
1336,SLC35E4
1337,DOT1L
1338,CSRP1
1339,UMOD
1340,HEPH
1341,ZNF532
1342,CDH9
1343,FAM13A
1344,CTDSPL
1345,SLC5A9
1346,ADCY4
1347,MXD1
1348,CD4
1349,ABCA9
1350,TLR3
1351,ABCA7
1352,AVP
1353,IGKV1D-17
1354,SUDS3
1355,PCSK6-AS1
1356,ZKSCAN5
1357,FUS
1358,HSF5
1359,DHX15
1360,P2RY13
1361,KIF18B
1362,KRTAP13-4
1363,MGAT3-AS1
1364,KLRF2
1365,GCOM1
1366,CX3CR1
1367,UPP1
1368,RAD54L2
1369,TRIQK
1370,DPP4
1371,SLC6A7
1372,XKR9
1373,RHOT2
1374,COMP
1375,FAM170B
1376,RAB7B
1377,ADAM8
1378,TXLNA
1379,HK1
1380,DHX29
1381,MRPL12
1382,CHCHD6
1383,HHLA1
1384,DBH
1385,LMOD1
1386,ZDHHC21
1387,CLCA1
1388,DCAF4L1
1389,PRDM7
1390,FAM9A
1391,CYP27C1
1392,MICU3
1393,COL4A2-AS2
1394,CBLN4
1395,FLG2
1396,WWP2
1397,TAS2R30
1398,MTIF2
1399,RAET1G
1400,MAPKAPK5-AS1
1401,IGHV3-66
1402,PRRG3
1403,ZNF330
1404,ARHGAP40
1405,MNX1-AS2
1406,HABP2
1407,PCDHGB5
1408,USP8
1409,SYT4
1410,DLG2
1411,FATE1
1412,PFAS
1413,RPL17
1414,PCDHB5
1415,PLA2G15
1416,SSB
1417,TUBA1A
1418,KLRK1
1419,DPP9
1420,KCNH4
1421,SF3B1
1422,GNAZ
1423,SEMA3E
1424,ARRDC4
1425,ARL6IP6
1426,UFL1
1427,TRAV9-1
1428,STX6
1429,MAP3K8
1430,ARL4C
1431,HSPG2
1432,NUDT13
1433,BMI1
1434,MMP25
1435,RHOXF2
1436,RBM45
1437,EFCAB10
1438,LRRC73
1439,MAFTRR
1440,TXNIP
1441,RSPH10B2
1442,PID1
1443,ABHD11
1444,RGPD8
1445,UNC5B-AS1
1446,ANP32B
1447,TRAPPC11
1448,FOXF2
1449,RHO
1450,CPN2
1451,HBQ1
1452,CDH19
1453,SORCS1
1454,SFT2D1
1455,CCDC138
1456,ZMYND10
1457,DUSP12
1458,RSPO1
1459,CYP4F2
1460,ZNF486
1461,IFT122
1462,PI16
1463,ERCC4
1464,ZNF492
1465,ETV1
1466,SNTB1
1467,RUVBL2
1468,ASB3
1469,HES2
1470,ECT2L
1471,KRTAP19-4
1472,PRDM4
1473,MAS1
1474,B3GALT1
1475,IVL
1476,CALCB
1477,SIX4
1478,NBEA
1479,WDR86
1480,SLC35B3
1481,DAO
1482,GPT2
1483,LINC01281
1484,LINC00620
1485,LINC01093
1486,FGF13
1487,DDX3X
1488,TMEM30A
1489,ZNF263
1490,KCNB1
1491,TRIM51
1492,DHDDS
1493,PTS
1494,TPBGL
1495,LINC00239
1496,RPL3
1497,SLC44A2
1498,IFNGR2
1499,BBC3
1500,SLC22A7
1501,ESPN
1502,MPDU1
1503,PHLDA3
1504,DOHH
1505,PFKL
1506,HEXB
1507,RAMP3
1508,LIMS2
1509,DGKA
1510,SDC3
1511,ZFX
1512,STK3
1513,INHBB
1514,S1PR5
1515,GLIPR1
1516,HEBP1
1517,IL24
1518,MYO1H
1519,ITGA8
1520,LINC01625
1521,GPR142
1522,GHSR
1523,SCUBE3
1524,TMEM39B
1525,BGN
1526,LAMP5-AS1
1527,IL7R
1528,ORC6
1529,MRPL22
1530,TTC6
1531,ZIM3
1532,LIME1
1533,ZNF253
1534,CNOT6
1535,TRAV29DV5
1536,POGLUT1
1537,MPST
1538,NUP205
1539,AXDND1
1540,CPSF4L
1541,FANCC
1542,DNAJC27
1543,TCAF2
1544,PDZD7
1545,STK17B
1546,VWA5B1
1547,UQCRH
1548,NFIA-AS2
1549,BCYRN1
1550,SLC26A3
1551,PLBD1-AS1
1552,SYMPK
1553,CCDC106
1554,PRKD1
1555,EXOC4
1556,SEC23IP
1557,TCHH
1558,CD300LG
1559,RBBP5
1560,PRKCB
1561,GPC6
1562,CCDC136
1563,APOBEC3D
1564,LINC00908
1565,GUCD1
1566,PLCB1
1567,SLC2A2
1568,CASP3
1569,XKR3
1570,SHQ1
1571,ADCY6
1572,TNFRSF17
1573,TSNAXIP1
1574,PDIK1L
1575,GAN
1576,TCF4-AS1
1577,URB2
1578,ARHGAP12
1579,DBN1
1580,PARP6
1581,PRKAG1
1582,GCAT
1583,ISCA2
1584,TSPYL4
1585,CETP
1586,ARHGEF7
1587,ANKRD12
1588,AAK1
1589,CDK18
1590,MYOT
1591,WDFY2
1592,ST6GAL1
1593,HMGCR
1594,SUSD4
1595,ARPP21
1596,GHRH
1597,RAP1B
1598,GDI2
1599,LRIF1
1600,PPP1R14D
1601,BRD3
1602,MAGEB2
1603,ALG14
1604,SCNN1G
1605,RBM41
1606,INAFM2
1607,C6orf118
1608,RAD51AP2
1609,FOXD1
1610,AP1M1
1611,GHR
1612,PLPPR4
1613,PP2D1
1614,PPM1N
1615,SNRPD1
1616,CLDN4
1617,EFNA4
1618,MIR3180-1
1619,IFT52
1620,LSAMP-AS1
1621,TRMT61B
1622,C2orf49
1623,DAZAP2
1624,GDF10
1625,MS4A4A
1626,HPYR1
1627,FARS2
1628,CHRDL2
1629,OLFM4
1630,KCTD21-AS1
1631,TIMP1
1632,NEDD4L
1633,SOCS2
1634,CAT
1635,ASTN1
1636,EYS
1637,CDC42BPB
1638,IGHV3OR16-8
1639,BZW1
1640,AXIN1
1641,DAPL1
1642,PURG
1643,ARHGAP26
1644,GPR151
1645,RIIAD1
1646,ZC3HC1
1647,DDX55
1648,CSN1S1
1649,ANKEF1
1650,HSPBP1
