,0
766,AP2B1
767,AP2M1
768,AP2S1
769,AP3B1
770,AP3B2
771,AP3D1
772,AP3M1
773,AP3M2
774,AP3S1
775,AP3S2
776,AP4B1
777,AP4B1-AS1
778,AP4E1
779,AP4M1
780,AP4S1
781,AP5B1
782,AP5M1
783,AP5S1
784,AP5Z1
785,APAF1
786,APBA2
787,APBA3
788,APBB1
789,APBB1IP
790,APBB2
791,APBB3
792,APC
793,APC2
794,APCDD1
795,APCDD1L
796,APCS
797,APEH
798,APELA
799,APEX2
800,APH1A
801,APH1B
802,API5
803,APIP
804,APLF
805,APLN
806,APLNR
807,APLP1
808,APLP2
809,APMAP
810,APOA1
811,APOA2
812,APOA4
813,APOA5
814,APOBEC1
815,APOBEC2
816,APOBEC3B
817,APOBEC3B-AS1
818,APOBEC3C
819,APOBEC3D
820,APOBEC3F
821,APOBEC3G
822,APOBEC3H
823,APOBEC4
824,APOBR
825,APOC1
826,APOC2
827,APOC3
828,APOC4
829,APOD
830,APOE
831,APOF
832,APOH
833,APOL1
834,APOL2
835,APOL3
836,APOL4
837,APOL6
838,APOLD1
839,APOO
840,APOOL
841,APP
842,APPBP2
843,APPL1
844,APPL2
845,APRT
846,APTR
847,APTX
848,AQP1
849,AQP10
850,AQP11
851,AQP12B
852,AQP2
853,AQP3
854,AQP4
855,AQP4-AS1
856,AQP5
857,AQP6
858,AQP7
859,AQP8
860,AQP9
861,AQR
862,AR
863,ARAF
864,ARAP1
865,ARAP1-AS2
866,ARAP2
867,ARAP3
868,ARC
869,ARCN1
870,AREG
871,AREL1
872,ARF1
873,ARF3
874,ARF4
875,ARF5
876,ARF6
877,ARFGAP1
878,ARFGAP2
879,ARFGAP3
880,ARFGEF1
881,ARFGEF2
882,ARFGEF3
883,ARFIP1
884,ARFIP2
885,ARFRP1
886,ARG1
887,ARG2
888,ARGLU1
889,ARHGAP1
890,ARHGAP10
891,ARHGAP11A
892,ARHGAP12
893,ARHGAP15
894,ARHGAP17
895,ARHGAP18
896,ARHGAP19
897,ARHGAP19-SLIT1
898,ARHGAP20
899,ARHGAP21
900,ARHGAP22
901,ARHGAP23
902,ARHGAP24
903,ARHGAP25
904,ARHGAP26
905,ARHGAP26-AS1
906,ARHGAP28
907,ARHGAP29
908,ARHGAP30
909,ARHGAP31
