,0
290,ENSG00000121281
291,ENSG00000155897
292,ENSG00000162104
293,ENSG00000141433
294,ENSG00000078549
295,ENSG00000087274
296,ENSG00000075340
297,ENSG00000148700
298,ENSG00000118492
299,ENSG00000197177
300,ENSG00000020181
301,ENSG00000152990
302,ENSG00000181790
303,ENSG00000121753
304,ENSG00000135298
305,ENSG00000111452
306,ENSG00000180264
307,ENSG00000174837
308,ENSG00000127507
309,ENSG00000131355
310,ENSG00000123146
311,ENSG00000153292
312,ENSG00000173567
313,ENSG00000153294
314,ENSG00000069122
315,ENSG00000205336
316,ENSG00000173698
317,ENSG00000182885
318,ENSG00000156920
319,ENSG00000159618
320,ENSG00000112414
321,ENSG00000144820
322,ENSG00000072071
323,ENSG00000117114
324,ENSG00000150471
325,ENSG00000162618
326,ENSG00000164199
327,ENSG00000187758
328,ENSG00000196616
329,ENSG00000248144
330,ENSG00000198099
331,ENSG00000197894
332,ENSG00000172955
333,ENSG00000196344
334,ENSG00000147576
335,ENSG00000182035
336,ENSG00000181092
337,ENSG00000226482
338,ENSG00000159346
339,ENSG00000148671
340,ENSG00000156110
341,ENSG00000148926
342,ENSG00000128165
343,ENSG00000224420
344,ENSG00000101126
345,ENSG00000259456
346,ENSG00000101544
347,ENSG00000181915
348,ENSG00000163485
349,ENSG00000128271
350,ENSG00000178803
351,ENSG00000170425
352,ENSG00000282608
353,ENSG00000159322
354,ENSG00000260898
355,ENSG00000144843
356,ENSG00000153531
357,ENSG00000170222
358,ENSG00000120907
359,ENSG00000170214
360,ENSG00000171873
361,ENSG00000150594
362,ENSG00000274286
363,ENSG00000184160
364,ENSG00000043591
365,ENSG00000169252
366,ENSG00000188778
367,ENSG00000130706
368,ENSG00000239900
369,ENSG00000111863
370,ENSG00000106624
371,ENSG00000139154
372,ENSG00000181026
373,ENSG00000196526
374,ENSG00000272620
375,ENSG00000157510
376,ENSG00000169129
377,ENSG00000172493
378,ENSG00000155966
379,ENSG00000144218
380,ENSG00000072364
381,ENSG00000141385
382,ENSG00000079557
383,ENSG00000183077
384,ENSG00000081051
385,ENSG00000119844
386,ENSG00000038002
387,ENSG00000157985
388,ENSG00000135439
389,ENSG00000255737
390,ENSG00000133612
391,ENSG00000188234
392,ENSG00000172650
393,ENSG00000204149
394,ENSG00000204172
395,ENSG00000273540
396,ENSG00000260125
397,ENSG00000165923
398,ENSG00000146856
399,ENSG00000186094
400,ENSG00000084693
401,ENSG00000231636
402,ENSG00000173744
403,ENSG00000106351
404,ENSG00000164252
405,ENSG00000006530
406,ENSG00000162688
407,ENSG00000116771
408,ENSG00000187546
409,ENSG00000092847
410,ENSG00000123908
411,ENSG00000126070
412,ENSG00000134698
413,ENSG00000169692
414,ENSG00000160216
415,ENSG00000026652
416,ENSG00000155189
417,ENSG00000018510
418,ENSG00000106541
419,ENSG00000173467
420,ENSG00000188157
421,ENSG00000159723
422,ENSG00000135744
423,ENSG00000135049
424,ENSG00000144891
425,ENSG00000180772
426,ENSG00000177674
427,ENSG00000172482
428,ENSG00000113492
429,ENSG00000153207
430,ENSG00000101444
431,ENSG00000168710
432,ENSG00000158467
433,ENSG00000126705
434,ENSG00000135541
435,ENSG00000124942
436,ENSG00000185567
437,ENSG00000106546
438,ENSG00000063438
439,ENSG00000100591
440,ENSG00000145192
441,ENSG00000169877
442,ENSG00000111732
443,ENSG00000186063
444,ENSG00000204472
445,ENSG00000126878
446,ENSG00000156709
447,ENSG00000042286
448,ENSG00000183773
449,ENSG00000146416
450,ENSG00000163568
451,ENSG00000164022
452,ENSG00000106305
453,ENSG00000110711
454,ENSG00000129221
455,ENSG00000160224
456,ENSG00000268257
457,ENSG00000196581
458,ENSG00000129474
459,ENSG00000106992
460,ENSG00000004455
461,ENSG00000147853
462,ENSG00000162433
463,ENSG00000154027
464,ENSG00000140057
465,ENSG00000165695
466,ENSG00000155085
467,ENSG00000121057
468,ENSG00000108599
469,ENSG00000023516
470,ENSG00000131016
471,ENSG00000170776
472,ENSG00000186471
473,ENSG00000111254
474,ENSG00000147081
475,ENSG00000179841
476,ENSG00000151320
477,ENSG00000118507
478,ENSG00000105127
479,ENSG00000011243
480,ENSG00000127914
481,ENSG00000166452
482,ENSG00000174574
483,ENSG00000135334
484,ENSG00000106948
485,ENSG00000162641
486,ENSG00000117448
487,ENSG00000085662
488,ENSG00000198074
489,ENSG00000227471
490,ENSG00000187134
491,ENSG00000151632
492,ENSG00000196139
493,ENSG00000198610
494,ENSG00000122787
495,ENSG00000165568
496,ENSG00000053371
497,ENSG00000162482
498,ENSG00000142208
499,ENSG00000204673
500,ENSG00000105221
501,ENSG00000117020
502,ENSG00000166971
503,ENSG00000148218
504,ENSG00000023330
505,ENSG00000158578
506,ENSG00000163631
507,ENSG00000170017
508,ENSG00000161618
509,ENSG00000059573
510,ENSG00000165092
511,ENSG00000128918
512,ENSG00000184254
513,ENSG00000137124
514,ENSG00000144908
515,ENSG00000250218
516,ENSG00000246022
517,ENSG00000136010
518,ENSG00000111275
519,ENSG00000108602
520,ENSG00000072210
521,ENSG00000006534
522,ENSG00000132746
523,ENSG00000159423
524,ENSG00000112294
525,ENSG00000119711
526,ENSG00000164904
527,ENSG00000118514
528,ENSG00000143149
529,ENSG00000149925
530,ENSG00000136872
531,ENSG00000109107
532,ENSG00000033011
533,ENSG00000139133
534,ENSG00000175548
535,ENSG00000253710
536,ENSG00000182858
537,ENSG00000101901
538,ENSG00000172339
539,ENSG00000251287
540,ENSG00000119523
541,ENSG00000214160
542,ENSG00000120697
543,ENSG00000088035
544,ENSG00000159063
545,ENSG00000086848
546,ENSG00000171094
547,ENSG00000100601
548,ENSG00000189046
549,ENSG00000166199
550,ENSG00000244926
551,ENSG00000160993
552,ENSG00000091542
553,ENSG00000239382
554,ENSG00000125652
555,ENSG00000137760
556,ENSG00000151360
557,ENSG00000116127
558,ENSG00000108839
559,ENSG00000267532
560,ENSG00000179477
561,ENSG00000161905
562,ENSG00000179593
563,ENSG00000132965
564,ENSG00000179148
565,ENSG00000163295
566,ENSG00000073331
567,ENSG00000198796
568,ENSG00000136383
569,ENSG00000162551
570,ENSG00000163283
571,ENSG00000003393
572,ENSG00000178038
573,ENSG00000180318
574,ENSG00000156150
575,ENSG00000052850
576,ENSG00000183684
577,ENSG00000242110
578,ENSG00000178522
579,ENSG00000106927
580,ENSG00000110497
581,ENSG00000123505
582,ENSG00000139344
583,ENSG00000162066
584,ENSG00000125363
585,ENSG00000099721
586,ENSG00000184675
587,ENSG00000165566
588,ENSG00000178171
589,ENSG00000159461
590,ENSG00000104899
591,ENSG00000135409
592,ENSG00000181754
593,ENSG00000139211
594,ENSG00000176020
595,ENSG00000101935
596,ENSG00000144233
597,ENSG00000166126
598,ENSG00000151743
599,ENSG00000126016
600,ENSG00000166025
601,ENSG00000114019
602,ENSG00000116748
603,ENSG00000116337
604,ENSG00000133805
