,0
1060,EIF2B3
1061,CAMK2A
1062,TCOF1
1063,CDC42
1064,OSBPL3
1065,EPHA8
1066,SLC12A3
1067,RAD18
1068,ATP2B1
1069,TRPM5
1070,NCK2
1071,MAP4K4
1072,MGAT4A
1073,RPL31
1074,WDR1
1075,SNX13
1076,ARHGAP10
1077,RPS6KA2
1078,ING3
1079,VASH1
1080,LMCD1
1081,BUD23
1082,SEL1L
1083,TRIP13
1084,ATP6AP1
1085,TCF3
1086,TRIB2
1087,DAZAP1
1088,MBD3
1089,HLTF
1090,FAM50A
1091,FAM3A
1092,MYO3B
1093,CYBRD1
1094,CDH19
1095,PDCD2
1096,SLC6A15
1097,RDH11
1098,ADGRL1
1099,ACTN1
1100,ZFYVE26
1101,RPS6KA6
1102,EPN2
1103,PTPN18
1104,LIMS2
1105,ASIC4
1106,SPEG
1107,LNX1
1108,ALDH3A2
1109,TFRC
1110,SREBF1
1111,TRPC5
1112,AFF4
1113,UBE2D1
1114,RHOBTB1
1115,SMC1A
1116,HSD17B10
1117,MARK2
1118,HMMR
1119,CHFR
1120,TRHDE
1121,P4HA2
1122,FCGR2B
1123,NFATC3
1124,TRNT1
1125,ACADVL
1126,STK10
1127,FBXW11
1128,ACAP1
1129,CRMP1
1130,EVC
1131,DERL2
1132,SIDT1
1133,IRAG1
1134,TMEM38A
1135,AP1M1
1136,PVR
1137,XRCC1
1138,SCARB1
1139,MCM2
1140,MOV10L1
1141,PANX2
1142,SELENOO
1143,TP63
1144,ALPK1
1145,LLGL2
1146,PDE8A
1147,CLCN4
1148,NLE1
1149,SDHA
1150,SMARCE1
1151,FNDC8
1152,GSDMB
1153,KDM5A
1154,ADAM11
1155,PPP2R3A
1156,FERMT2
1157,DHRS9
1158,CD5L
1159,PTGS2
1160,IGF2BP2
1161,MAP3K13
1162,ST6GAL1
1163,TBX21
1164,FRY
1165,PICALM
1166,GLI2
1167,CLASP1
1168,MRPS34
1169,NOTCH3
1170,CLNS1A
1171,PPP2R2C
1172,TEAD2
1173,EED
1174,CDHR2
1175,SNCB
1176,TSG101
1177,NCBP3
1178,ATP2A3
1179,CA12
1180,MGLL
1181,NTN4
1182,BCS1L
1183,NUAK1
1184,DPP8
1185,SLC24A1
1186,ZNF532
1187,SCARF1
1188,LMAN1
1189,HACD3
1190,IPCEF1
1191,ZZEF1
1192,ENO1
1193,SLC12A1
1194,MYDGF
1195,ANO8
1196,TUBE1
1197,ARHGEF10L
1198,TXK
1199,WSCD2
1200,TACR2
1201,ACTR6
1202,TIPIN
1203,SRI
1204,EIF4G3
1205,NUP37
1206,SEMA3A
1207,GTSE1
1208,SEMA3C
1209,TTC38
1210,ACAT1
1211,GRAMD4
1212,CELSR1
1213,ZNF638
1214,SLC25A40
1215,TIMM21
1216,ADD2
1217,RASAL2
1218,VPS9D1
1219,ZNF37A
1220,MARK3
1221,SLC25A3
1222,FNDC3B
1223,FOSL2
1224,CACNG5
1225,CACNG4
1226,FRYL
1227,TMEM131
1228,FSCN1
1229,ACTB
1230,MOCOS
1231,PLD1
1232,ATP12A
1233,WDR62
1234,DLG1
1235,RAB7A
1236,BCAP29
1237,SEC31B
1238,SART3
1239,ARHGAP15
1240,TUBA3D
