,0
290,ENSG00000196781
291,ENSG00000230876
292,ENSG00000137731
293,ENSG00000279423
294,ENSG00000165792
295,ENSG00000100982
296,ENSG00000092201
297,ENSG00000257711
298,ENSG00000253716
299,ENSG00000222162
300,ENSG00000180205
301,ENSG00000278909
302,ENSG00000124334
303,ENSG00000263528
304,ENSG00000051128
305,ENSG00000161904
306,ENSG00000157020
307,ENSG00000142583
308,ENSG00000254003
309,ENSG00000085265
310,ENSG00000044012
311,ENSG00000254488
312,ENSG00000261474
313,ENSG00000164687
314,ENSG00000228049
315,ENSG00000136689
316,ENSG00000144063
317,ENSG00000096996
318,ENSG00000105321
319,ENSG00000250407
320,ENSG00000279750
321,ENSG00000198732
322,ENSG00000164406
323,ENSG00000077092
324,ENSG00000278685
325,ENSG00000163888
326,ENSG00000273824
327,ENSG00000175213
328,ENSG00000223511
329,ENSG00000130803
330,ENSG00000131171
331,ENSG00000104472
332,ENSG00000137434
333,ENSG00000226169
334,ENSG00000222094
335,ENSG00000135643
336,ENSG00000164303
337,ENSG00000075785
338,ENSG00000226950
339,ENSG00000008083
340,ENSG00000143811
341,ENSG00000137691
342,ENSG00000234942
343,ENSG00000101204
344,ENSG00000158901
345,ENSG00000279233
346,ENSG00000182255
347,ENSG00000100473
348,ENSG00000267272
349,ENSG00000230648
350,ENSG00000180340
351,ENSG00000167281
352,ENSG00000183668
353,ENSG00000151332
354,ENSG00000147065
355,ENSG00000154678
356,ENSG00000127415
357,ENSG00000229807
358,ENSG00000110315
359,ENSG00000271204
360,ENSG00000237074
361,ENSG00000250126
362,ENSG00000239480
363,ENSG00000161940
364,ENSG00000086504
365,ENSG00000139160
366,ENSG00000091127
367,ENSG00000196150
368,ENSG00000251246
369,ENSG00000163832
370,ENSG00000162585
371,ENSG00000197837
372,ENSG00000163956
373,ENSG00000183281
374,ENSG00000279083
375,ENSG00000177663
376,ENSG00000093100
377,ENSG00000169413
378,ENSG00000257218
379,ENSG00000170502
380,ENSG00000175344
381,ENSG00000248176
382,ENSG00000272347
383,ENSG00000019582
384,ENSG00000266896
385,ENSG00000134900
386,ENSG00000245322
387,ENSG00000230250
388,ENSG00000273513
389,ENSG00000221821
390,ENSG00000198523
391,ENSG00000112562
392,ENSG00000115306
393,ENSG00000235185
394,ENSG00000267581
395,ENSG00000269543
396,ENSG00000274818
397,ENSG00000263688
398,ENSG00000118680
399,ENSG00000234663
400,ENSG00000176597
401,ENSG00000167994
402,ENSG00000183662
403,ENSG00000237921
404,ENSG00000249945
405,ENSG00000267286
406,ENSG00000183644
407,ENSG00000278463
408,ENSG00000108352
409,ENSG00000251398
410,ENSG00000164048
411,ENSG00000267026
412,ENSG00000100442
413,ENSG00000204694
414,ENSG00000280306
415,ENSG00000249275
416,ENSG00000237903
417,ENSG00000254999
418,ENSG00000213023
419,ENSG00000272733
420,ENSG00000077063
421,ENSG00000268364
422,ENSG00000231010
423,ENSG00000162817
424,ENSG00000169914
