gene_id,baseMean,log2FoldChange,pvalue,padj,symbol
ENSG00000164849.9,44907.00773273154,2.962143334184106,1.469271561688099e-67,1.2555275321187112e-64,ENSG00000164849.9
ENSG00000137804.12,264173.6195505502,-3.2272939508209086,1.401225893712084e-67,1.2555275321187112e-64,ENSG00000137804.12
ENSG00000088325.15,469504.2830440295,-3.8097978163249504,2.0623273845432267e-67,1.682202950710373e-64,ENSG00000088325.15
ENSG00000175063.16,231253.14092076264,-4.484315486834366,3.456141353126296e-67,2.6965415905152776e-64,ENSG00000175063.16
ENSG00000135437.9,44426.67880157033,3.9388405399286692,7.83994880385503e-67,5.8619950535491054e-64,ENSG00000135437.9
ENSG00000123485.11,88467.18545810485,-3.7397403405399725,1.5732971395729578e-66,1.129312686785469e-63,ENSG00000123485.11
ENSG00000077152.9,126824.57969733358,-3.3088282486555367,2.4745467539822873e-66,1.707913134623544e-63,ENSG00000077152.9
ENSG00000134962.6,27539.37899550755,4.660840069128107,3.236639529825601e-66,2.151166531952608e-63,ENSG00000134962.6
ENSG00000133800.8,62003.30004284906,5.03262669679498,6.805354514962992e-66,4.361503098964675e-63,ENSG00000133800.8
ENSG00000123612.15,46394.96150476334,5.307274795105459,1.6550098019927998e-65,1.024108651612441e-62,ENSG00000123612.15
ENSG00000169418.9,98282.42831431727,3.6218675616634686,2.2925544135636148e-65,1.371329631713302e-62,ENSG00000169418.9
ENSG00000203805.10,42018.002843374044,-4.848370658278301,5.656733588836674e-65,3.2745188468281974e-62,ENSG00000203805.10
ENSG00000131471.6,452734.1570862393,4.025911393570338,4.765159327874513e-64,2.6722120043346292e-61,ENSG00000131471.6
ENSG00000127564.16,324126.8861479827,-3.191619282879448,7.278065474805646e-64,3.957723786223858e-61,ENSG00000127564.16
ENSG00000158402.18,33585.27518975634,-3.160897239057844,1.1904361456360317e-63,6.28305195101135e-61,ENSG00000158402.18
ENSG00000183549.10,20306.483993863236,4.0594787764297005,1.9653663155342417e-63,1.007671386636056e-60,ENSG00000183549.10
ENSG00000135451.12,85658.8765292692,-3.7655824967633937,2.0234353768421432e-63,1.0086263288175628e-60,ENSG00000135451.12
ENSG00000143476.17,169212.87328113074,-3.069508042880861,5.991920304256525e-63,2.9060813475644145e-60,ENSG00000143476.17
ENSG00000148180.19,3329372.51444042,2.6163203837521523,9.926612291400958e-63,4.687712041294479e-60,ENSG00000148180.19
ENSG00000108960.7,154320.84658425214,2.8606458019242265,1.7711918603075035e-62,8.149753316209783e-60,ENSG00000108960.7
ENSG00000169607.12,71033.81363636501,-3.510438845367133,2.0447765908198253e-62,9.173378980565441e-60,ENSG00000169607.12
ENSG00000152253.8,40813.06389951046,-2.8874755315575222,3.1089699984184586e-62,1.3607430883321767e-59,ENSG00000152253.8
ENSG00000075702.16,74281.90359891155,-3.061411316730385,5.430363019168366e-62,2.3201872471184837e-59,ENSG00000075702.16
ENSG00000120049.18,77509.30618739921,5.112442318440966,1.0749118048955267e-61,4.485881939267494e-59,ENSG00000120049.18
ENSG00000117724.12,660780.24869982,-3.4020737405226527,3.743494283328166e-61,1.5267501116891802e-58,ENSG00000117724.12
ENSG00000226650.5,7262.763168684867,-3.8359308841417485,6.0752160281559944e-61,2.4226611472279848e-58,ENSG00000226650.5
ENSG00000112984.11,171255.6318865189,-3.4665124028248964,9.049040213589032e-61,3.5301092746272865e-58,ENSG00000112984.11
ENSG00000213904.8,67863.68772749709,1.7460862782609647,1.6787483371245805e-60,6.276070606187625e-58,ENSG00000213904.8
ENSG00000122952.16,232478.4076209333,-2.6916208260366346,1.647372083159783e-60,6.276070606187625e-58,ENSG00000122952.16
ENSG00000122641.10,435012.6884078589,-3.4512537395951313,2.342535236140153e-60,8.578937716843888e-58,ENSG00000122641.10
ENSG00000109674.3,20049.843595364237,-3.6907619329749726,3.8787702207192735e-60,1.3920906322161472e-57,ENSG00000109674.3
ENSG00000066279.17,192432.72958076038,-3.7471162940996474,3.0413376456364697e-59,1.070133412763656e-56,ENSG00000066279.17
ENSG00000076555.15,323418.78997907107,3.733773434301853,7.219932314549612e-59,2.4915708727806306e-56,ENSG00000076555.15
ENSG00000173641.17,62966.705678756094,4.750188877705955,9.10630059375011e-59,3.083255927449919e-56,ENSG00000173641.17
ENSG00000170145.4,341854.0448655382,2.3878245703734953,1.0370257576937728e-58,3.4461902262619916e-56,ENSG00000170145.4
ENSG00000072571.19,88032.02925775503,-3.174897175923088,1.2036060732322442e-58,3.927038360755022e-56,ENSG00000072571.19
ENSG00000115306.15,2152248.9955585254,2.101437203766417,1.2380550645648964e-58,3.9673032381459043e-56,ENSG00000115306.15
ENSG00000169679.14,161184.15349918543,-3.509272212657968,2.08479856620285e-58,6.5634579421947615e-56,ENSG00000169679.14
ENSG00000137878.16,133571.5819564975,2.180621590564285,2.5425521711806205e-58,7.733237069802751e-56,ENSG00000137878.16
ENSG00000170312.15,269663.80763572844,-3.233683269815825,2.5156423219430714e-58,7.733237069802751e-56,ENSG00000170312.15
ENSG00000166851.14,174715.6486844349,-3.558405019649628,5.749252461065607e-58,1.7195055902303717e-55,ENSG00000166851.14
ENSG00000186185.13,70058.05333410954,-3.7322900359899056,5.110341420478133e-57,1.5033619145980345e-54,ENSG00000186185.13
ENSG00000126787.12,105133.35643237259,-3.517232973257591,5.240203640852627e-57,1.516700876372587e-54,ENSG00000126787.12
ENSG00000089685.14,271343.37989487854,-3.8969453248148858,6.458557452067917e-57,1.8396637059898217e-54,ENSG00000089685.14
ENSG00000118193.11,72307.0990983588,-3.765250531531521,9.696295105498702e-57,2.718750244815222e-54,ENSG00000118193.11
ENSG00000155886.11,32699.0851317953,-5.25487690522638,1.3797429007030076e-56,3.8091517466331497e-54,ENSG00000155886.11
ENSG00000174371.16,86124.48027831539,-3.608565341880187,1.4393160510036974e-56,3.9134131114032346e-54,ENSG00000174371.16
ENSG00000156970.12,122185.86979493461,-3.1149716188461025,2.3861371529372846e-56,6.390930031262622e-54,ENSG00000156970.12
ENSG00000138180.15,136840.50954838982,-3.484705531986927,3.625486778719511e-56,9.567552977076709e-54,ENSG00000138180.15
ENSG00000131747.14,928980.4380649702,-3.7705932301246077,4.298266654840075e-56,1.1178607988565965e-53,ENSG00000131747.14
ENSG00000101441.4,29955.828303978724,-7.782607247334994,5.990314227435235e-56,1.5356598401617896e-53,ENSG00000101441.4
ENSG00000079435.9,288863.2309337244,4.494310442501962,8.635450096690882e-56,2.182579605424195e-53,ENSG00000079435.9
ENSG00000165304.7,119727.04983847652,-3.781843092358005,9.811343784741002e-56,2.445341169683018e-53,ENSG00000165304.7
ENSG00000164330.16,100332.98472631692,3.0924043415253215,1.681391507507936e-55,4.1332288496205354e-53,ENSG00000164330.16
ENSG00000165028.11,14457.270061502511,2.904437820588825,3.2043167050744454e-55,7.77046800980553e-53,ENSG00000165028.11
ENSG00000171848.13,314288.38992606604,-3.5667444082894457,3.594627010142479e-55,8.60074422626757e-53,ENSG00000171848.13
ENSG00000011426.10,274191.98813209985,-3.6279206329220886,1.7790567693503438e-54,4.200680753419989e-52,ENSG00000011426.10
ENSG00000205726.14,280947.9145389221,1.8493052764264108,3.789395333859124e-54,8.831259644948308e-52,ENSG00000205726.14
ENSG00000186642.15,77011.72794974098,3.233340060250237,3.961102854669036e-54,9.113075734235366e-52,ENSG00000186642.15
ENSG00000025423.11,33250.568949161825,-2.4377392595209235,4.665041456380178e-54,1.0596730244904088e-51,ENSG00000025423.11
ENSG00000142945.12,165333.69438111904,-3.5710146326061367,8.45365284644475e-54,1.896260004118138e-51,ENSG00000142945.12
ENSG00000148773.13,615450.8143848137,-3.4039509131964634,1.0183818214549369e-53,2.2561557760504745e-51,ENSG00000148773.13
ENSG00000176438.12,121303.3973969925,3.0334692759635,1.967007255633627e-53,4.304627463700663e-51,ENSG00000176438.12
ENSG00000146670.9,164506.880515395,-3.2830807600085548,2.0386606233587033e-53,4.407682516406257e-51,ENSG00000146670.9
ENSG00000123243.14,248091.1160572564,3.9817979684181597,2.1416672338028133e-53,4.575264108403748e-51,ENSG00000123243.14
ENSG00000075218.18,73828.77906724504,-3.280657357943794,2.760379494758089e-53,5.827648239227519e-51,ENSG00000075218.18
ENSG00000172901.19,11548.654538990897,5.0942885654229615,9.08416596566542e-53,1.8955274215565807e-50,ENSG00000172901.19
ENSG00000117399.13,206633.40554630398,-3.8408105328632662,2.1622152188250274e-52,4.459879551932772e-50,ENSG00000117399.13
ENSG00000087586.17,149309.8693597377,-3.2639668190708044,2.5876222365533514e-52,5.276691026698851e-50,ENSG00000087586.17
ENSG00000144130.11,4747.585099816251,-3.490929475054715,3.073030530435307e-52,6.196127288613661e-50,ENSG00000144130.11
ENSG00000186871.6,43030.13198804593,-3.022757817189909,7.004002300096296e-52,1.3965202363914225e-49,ENSG00000186871.6
ENSG00000167900.11,381760.71461930836,-3.2733626333647265,7.780313732930793e-52,1.5342607685433304e-49,ENSG00000167900.11
ENSG00000134057.14,302656.3717812015,-2.6566626204165416,1.1844250537928506e-51,2.3102725641644244e-49,ENSG00000134057.14
ENSG00000165474.5,241652.96429868104,-4.363762479521764,1.2217688614298957e-51,2.3574884105762882e-49,ENSG00000165474.5
ENSG00000157456.7,141231.65832405072,-3.2900621871240747,2.5720848405583905e-51,4.910219411044715e-49,ENSG00000157456.7
ENSG00000175445.14,656069.2756647553,4.684097413189647,3.073307515743072e-51,5.805316144211519e-49,ENSG00000175445.14
ENSG00000122729.18,341524.90484686225,2.0668253644555383,3.591574824112821e-51,6.713626064448393e-49,ENSG00000122729.18
ENSG00000083782.7,19845.657742182437,-6.4874488301008135,3.9439174585050495e-51,7.296247298234341e-49,ENSG00000083782.7
ENSG00000170965.9,7338.072124121038,-5.017975738153388,4.0450178106487336e-51,7.406922919601176e-49,ENSG00000170965.9
ENSG00000101447.14,116703.17664364846,-3.807535917057652,5.315725897922201e-51,9.635424367496354e-49,ENSG00000101447.14
ENSG00000165810.16,85672.64687664526,4.139547520614159,6.209842884304307e-51,1.1143563055884079e-48,ENSG00000165810.16
ENSG00000167779.7,85814.42963431624,3.28115474066842,6.962366391056894e-51,1.2263442169617695e-48,ENSG00000167779.7
ENSG00000134690.10,133811.53975575152,-3.1819724080585887,6.970582899420478e-51,1.2263442169617695e-48,ENSG00000134690.10
ENSG00000130876.11,16613.41899604705,4.193149188385684,7.573720301046815e-51,1.3195185514784961e-48,ENSG00000130876.11
ENSG00000162073.13,360928.30607241276,-2.7850463762447935,9.537780650159877e-51,1.6457257092992213e-48,ENSG00000162073.13
ENSG00000068976.13,9280.432260721189,3.3705458666700876,1.1174792744121693e-50,1.8918080735213563e-48,ENSG00000068976.13
ENSG00000164611.12,111481.45966229874,-3.2672414365401186,1.1168580589936824e-50,1.8918080735213563e-48,ENSG00000164611.12
ENSG00000079462.7,375581.7097981658,-2.531518444313847,2.0795697174238676e-50,3.4876522036608696e-48,ENSG00000079462.7
ENSG00000116678.19,120378.8761830794,2.9549660640111153,2.5041996663712815e-50,4.1609132419474676e-48,ENSG00000116678.19
ENSG00000105971.14,244064.06192085694,2.8897861390594914,3.5759143028506064e-50,5.887135978408636e-48,ENSG00000105971.14
ENSG00000172156.3,7038.900035248728,-4.262531949944038,1.0108306131379418e-49,1.6490323047963967e-47,ENSG00000172156.3
ENSG00000121691.4,591091.4366106741,2.04716938828214,1.2816205849852036e-49,2.0719532790594123e-47,ENSG00000121691.4
ENSG00000196611.4,187555.5125546706,-6.785217202738392,1.3089799554613697e-49,2.0972897589959177e-47,ENSG00000196611.4
ENSG00000263155.5,78012.74976351297,3.4486192427515627,2.162952427891535e-49,3.434883302523327e-47,ENSG00000263155.5
ENSG00000211445.11,857275.4066803205,4.035259895750199,2.617017515352514e-49,4.1195069572807776e-47,ENSG00000211445.11
ENSG00000135476.11,106693.50131424918,-2.927774452940783,2.827747127648572e-49,4.412514974404663e-47,ENSG00000135476.11
ENSG00000024526.16,80939.20457095305,-3.600872882094016,3.606700460722425e-49,5.579503428246889e-47,ENSG00000024526.16
ENSG00000138160.5,229555.3490204309,-2.6533047771458533,5.287871555809151e-49,8.110329493076515e-47,ENSG00000138160.5
ENSG00000261742.5,5648.8125550584045,-4.700314915507684,7.398600562850027e-49,1.1251515855961332e-46,ENSG00000261742.5
ENSG00000137807.13,165527.05145203162,-2.7978157939235597,7.55834382785212e-49,1.1397855461412293e-46,ENSG00000137807.13
ENSG00000123975.4,190921.838244924,-2.702047516684271,1.1919116525545639e-48,1.782404550424304e-46,ENSG00000123975.4
ENSG00000124657.1,2334.8442805956483,-5.193290691194164,1.7895514738330328e-48,2.6540083634656014e-46,ENSG00000124657.1
ENSG00000099260.10,211224.4580621874,2.920560054723407,2.4927837539695885e-48,3.666639710244613e-46,ENSG00000099260.10
ENSG00000101057.15,336471.6408006583,-4.106186908715321,3.0950735141357665e-48,4.5155361147289704e-46,ENSG00000101057.15
ENSG00000198901.13,336210.0475251742,-2.7418975251101854,4.1317132099006443e-48,5.979322060618311e-46,ENSG00000198901.13
ENSG00000080986.12,93693.19833400757,-3.2522552609480466,5.390277248555949e-48,7.73828201802692e-46,ENSG00000080986.12
ENSG00000164087.7,70534.6459705859,-2.11214530545933,5.794896274554771e-48,8.253128067213124e-46,ENSG00000164087.7
ENSG00000171320.14,43557.67423796539,-2.924936321125715,6.376213908866871e-48,9.009540046820157e-46,ENSG00000171320.14
ENSG00000183010.16,697102.8705701388,-2.47482511437414,7.439848785979526e-48,1.0430319255031452e-45,ENSG00000183010.16
ENSG00000135424.15,145611.76186729717,3.593012029125249,1.2142490203779068e-47,1.6891239279598093e-45,ENSG00000135424.15
ENSG00000165410.14,115256.95413212953,1.8708113475147221,1.3099449331051087e-47,1.8082278326593213e-45,ENSG00000165410.14
ENSG00000111206.12,361913.30785626284,-3.4364519403072045,1.330627664769309e-47,1.8227567514721565e-45,ENSG00000111206.12
ENSG00000100526.19,57612.91951816179,-2.87374336336306,1.574340612164672e-47,2.140268354946594e-45,ENSG00000100526.19
ENSG00000171227.6,85781.80101501691,3.012144956595374,2.1059162092051843e-47,2.84140348678098e-45,ENSG00000171227.6
ENSG00000104147.8,25338.56129932903,-2.5734083420041296,2.3065854032599935e-47,3.088930974738849e-45,ENSG00000104147.8
ENSG00000124743.5,20881.207138150254,3.448756657752232,3.743437903939242e-47,4.975999495273311e-45,ENSG00000124743.5
ENSG00000169258.6,60309.37358490398,-2.910171274001557,3.789992842004076e-47,5.000839819835525e-45,ENSG00000169258.6
ENSG00000137727.12,22403.576467955143,3.084588632660302,4.27206771295633e-47,5.595785044452653e-45,ENSG00000137727.12
ENSG00000113368.11,350591.32882879575,-2.4634236275692936,4.935836799919345e-47,6.418376186561786e-45,ENSG00000113368.11
ENSG00000174804.3,450911.35728082695,2.5182742397308604,7.159904803340947e-47,9.243488611219662e-45,ENSG00000174804.3
ENSG00000170369.3,21222.95939835825,-5.729144956200389,7.77932745714021e-47,9.971430801312933e-45,ENSG00000170369.3
ENSG00000244734.3,137785.65927702663,4.840366225197872,1.2270699591116948e-46,1.5616858451247775e-44,ENSG00000244734.3
ENSG00000175643.8,92494.52509331628,-2.6578459024339707,1.3606808065604726e-46,1.7195364136427943e-44,ENSG00000175643.8
ENSG00000174059.16,483496.5321218429,2.181706166021285,3.082973520761969e-46,3.868808379725422e-44,ENSG00000174059.16
ENSG00000188368.9,80736.83489278382,-2.3282878126090547,3.686799523114045e-46,4.594417877936218e-44,ENSG00000188368.9
ENSG00000035499.12,36707.311774196525,-2.9989264371265283,4.058351950202944e-46,5.022560396302884e-44,ENSG00000035499.12
ENSG00000162733.16,452048.409937289,2.729494645001391,5.231467476744033e-46,6.430046840422717e-44,ENSG00000162733.16
ENSG00000165480.15,61472.52464335566,-3.1387602414563998,8.36472179670525e-46,1.0211219907610593e-43,ENSG00000165480.15
ENSG00000178999.12,79437.72085469683,-3.553361433158792,1.6891328074405693e-45,2.04807352902169e-43,ENSG00000178999.12
ENSG00000132170.19,94733.21679073418,3.3879600704333686,2.1086813225693035e-45,2.539616532450077e-43,ENSG00000132170.19
ENSG00000075914.12,206343.09366203478,1.605772246437513,2.22353950738092e-45,2.6600944306633745e-43,ENSG00000075914.12
ENSG00000004776.12,241695.69185161573,4.510425559767461,2.747703168643353e-45,3.2653995603513224e-43,ENSG00000004776.12
ENSG00000149090.11,59377.26211036812,3.4259474231966185,3.119512829437017e-45,3.682872218700479e-43,ENSG00000149090.11
ENSG00000100162.14,48097.29390880839,-2.7759931066666885,3.263991666823985e-45,3.828256892886039e-43,ENSG00000100162.14
ENSG00000138640.14,168822.92911561896,2.368801474571988,4.231254369873647e-45,4.930510368011857e-43,ENSG00000138640.14
ENSG00000115459.17,161692.56359133738,1.5387376438101676,4.555156102764352e-45,5.2736952428455676e-43,ENSG00000115459.17
ENSG00000124615.17,138896.04336279954,2.218504886034809,6.348023896326772e-45,7.302262103819483e-43,ENSG00000124615.17
ENSG00000165124.17,240864.5734053589,3.421758258794584,7.109103709978895e-45,8.125660259590526e-43,ENSG00000165124.17
ENSG00000145708.10,5066.225363389829,3.771516246262922,8.070905491961206e-45,9.166607535015433e-43,ENSG00000145708.10
ENSG00000076382.16,233552.27223806997,-2.845529342643308,9.060148352853966e-45,1.0225431584400278e-42,ENSG00000076382.16
ENSG00000101115.12,20801.996112601824,-3.2681327593511265,1.7235407555030474e-44,1.9330586785938867e-42,ENSG00000101115.12
ENSG00000129173.12,36599.58005444677,-3.4375513234985364,2.1790536964034406e-44,2.4287651293142696e-42,ENSG00000129173.12
ENSG00000131386.17,99642.95150249005,3.5414740244341556,2.730109114320914e-44,3.0241856824993087e-42,ENSG00000131386.17
ENSG00000162407.8,424966.1564766268,1.9633221330772566,2.7589282906307213e-44,3.037360010758791e-42,ENSG00000162407.8
ENSG00000258725.1,57323.41056825916,-2.633277498632074,3.110601341174187e-44,3.403642748010414e-42,ENSG00000258725.1
ENSG00000111665.11,94808.59004173253,-3.023731481666116,3.4391696637005107e-44,3.7403575524306464e-42,ENSG00000111665.11
ENSG00000051180.16,56594.87086269605,-2.587654326351037,3.5658666600316815e-44,3.85478778399208e-42,ENSG00000051180.16
ENSG00000138316.10,35975.79599800063,-3.2545657768951655,1.0535449740429853e-43,1.1320876981557707e-41,ENSG00000138316.10
ENSG00000170262.12,35271.258389043556,2.3350701613497034,2.0276339589542474e-43,2.1530113250552645e-41,ENSG00000170262.12
ENSG00000143196.4,378177.5360090878,3.790710795317954,2.3726677599797763e-43,2.5045601736962995e-41,ENSG00000143196.4
ENSG00000185010.13,132072.829455457,1.8823173551731787,3.3863530191611364e-43,3.553690346716175e-41,ENSG00000185010.13
ENSG00000118596.11,63954.45943362191,3.1522861248500167,4.713942944360181e-43,4.918122449799037e-41,ENSG00000118596.11
ENSG00000170509.11,4934.805936385224,5.078700607517547,5.656272088966571e-43,5.867156221763301e-41,ENSG00000170509.11
ENSG00000076706.16,771886.445318082,2.1588323025489133,6.511509012611939e-43,6.715461450075933e-41,ENSG00000076706.16
ENSG00000213186.7,314903.2133061815,-1.8238840188684962,6.782200415823435e-43,6.954662083540088e-41,ENSG00000213186.7
ENSG00000153902.13,20014.996557743794,2.6019842986022965,7.315863040655032e-43,7.459270583213326e-41,ENSG00000153902.13
ENSG00000144908.13,49862.46605411597,5.122860570544611,7.850183521102414e-43,7.958844253456657e-41,ENSG00000144908.13
ENSG00000227467.3,2481.319860587151,3.933807947235712,9.576377168012122e-43,9.65438698202121e-41,ENSG00000227467.3
ENSG00000169744.12,104078.25240169125,2.214716598987044,9.772610156968823e-43,9.797178171329918e-41,ENSG00000169744.12
ENSG00000121152.9,95238.5981674508,-2.860326345784114,1.2146025284106294e-42,1.2108912429071525e-40,ENSG00000121152.9
ENSG00000180354.15,353024.7435908938,2.5611257286430438,2.3399415954403835e-42,2.3199034215567784e-40,ENSG00000180354.15
ENSG00000127920.5,177881.93869506332,2.3157457946671767,2.4562278816715613e-42,2.421813699812976e-40,ENSG00000127920.5
ENSG00000266964.5,28696.822587343497,3.808647550306156,2.552876449786774e-42,2.4897482549686774e-40,ENSG00000266964.5
ENSG00000093009.9,60837.565577292116,-3.0306162812411324,3.8571625593083916e-42,3.74144768252914e-40,ENSG00000093009.9
ENSG00000132182.11,765740.8477425555,-1.9783875194400193,4.086625170449558e-42,3.942714445361147e-40,ENSG00000132182.11
ENSG00000163545.8,63831.25633738834,-2.199209694842111,4.6626029424819174e-42,4.474353465392407e-40,ENSG00000163545.8
ENSG00000165891.15,32553.031139677583,-3.2000290025852225,4.860652297929476e-42,4.639596036507683e-40,ENSG00000165891.15
ENSG00000101003.9,107656.01594465617,-2.4987012461968505,6.112648860659622e-42,5.773235989712469e-40,ENSG00000101003.9
ENSG00000164283.12,60810.54234314942,-3.052781629778538,6.953798633666594e-42,6.533294056604556e-40,ENSG00000164283.12
ENSG00000124493.13,54519.959189617846,-5.464273279021331,8.267558932768502e-42,7.727153387944311e-40,ENSG00000124493.13
ENSG00000010319.6,206420.68551613644,2.982617387819672,1.0673971098689017e-41,9.92458089979142e-40,ENSG00000010319.6
ENSG00000166947.11,9439.541545956863,2.5620959758187962,1.1618278505356087e-41,1.0746907617454381e-39,ENSG00000166947.11
ENSG00000108381.10,12262.61204545431,3.646703906936393,1.613424044790854e-41,1.484763819680609e-39,ENSG00000108381.10
ENSG00000105664.10,701764.4749986789,-4.228454554268155,1.7371460035289146e-41,1.5904635221084884e-39,ENSG00000105664.10
ENSG00000160161.9,89128.17640235159,-3.417072179054946,2.328760601191273e-41,2.1212999486485984e-39,ENSG00000160161.9
ENSG00000106462.10,142333.02881238514,-2.369809697403233,2.683079731126378e-41,2.4317103926799425e-39,ENSG00000106462.10
ENSG00000069122.18,250536.0469424368,2.072883390921178,4.233157683974165e-41,3.817287167784743e-39,ENSG00000069122.18
ENSG00000138778.11,116754.95853275455,-2.6744502352598714,5.415442372113078e-41,4.8590056683784594e-39,ENSG00000138778.11
ENSG00000258227.6,38509.721793056015,-3.3513471541956523,7.748990621510549e-41,6.918190880746607e-39,ENSG00000258227.6
ENSG00000119729.11,428561.3112596519,1.6274629622761272,1.1155319126810804e-40,9.812853026010778e-39,ENSG00000119729.11
ENSG00000163513.17,762751.0349719591,2.2698977932791236,1.578422368647325e-40,1.381697044164695e-38,ENSG00000163513.17
ENSG00000206172.8,43275.20439211034,4.417496670510386,1.7004410207062462e-40,1.4812822386686209e-38,ENSG00000206172.8
ENSG00000179921.14,5464.769270119795,2.9071666750221987,2.1623260227978635e-40,1.8745381873965054e-38,ENSG00000179921.14
ENSG00000160957.12,168676.76857515555,-2.8605000398168694,2.5382506853289314e-40,2.189851372510946e-38,ENSG00000160957.12
ENSG00000172061.8,767575.4064941875,-3.7441134874779025,2.6393064069740125e-40,2.2661413145047202e-38,ENSG00000172061.8
ENSG00000013810.18,264549.26771180285,-2.3457616076170242,2.820831140362855e-40,2.4104673720862587e-38,ENSG00000013810.18
ENSG00000168874.12,23235.97789631669,3.5502524007043954,2.842567818401013e-40,2.4175298341803873e-38,ENSG00000168874.12
ENSG00000127955.15,103239.46687132772,2.5670296617259285,3.2749651022120714e-40,2.7721343754337554e-38,ENSG00000127955.15
ENSG00000173208.3,17621.356263620688,3.916490356006955,3.5252687702695767e-40,2.969997562558101e-38,ENSG00000173208.3
ENSG00000198624.12,198929.32368517417,2.89852493720823,3.5937629968309027e-40,3.013554998978063e-38,ENSG00000198624.12
ENSG00000169241.17,549501.9909607804,-1.9214428922239228,3.950618395829239e-40,3.297388237821195e-38,ENSG00000169241.17
ENSG00000127588.4,5266.8525421343365,-5.0582783760713435,4.025511222107645e-40,3.344342540774153e-38,ENSG00000127588.4
ENSG00000092853.13,45839.80048770585,-2.990169166793956,4.3774235727394166e-40,3.619947742525752e-38,ENSG00000092853.13
ENSG00000152270.8,80984.28188821847,3.7738143893916254,5.4958030343171515e-40,4.523953461046848e-38,ENSG00000152270.8
ENSG00000168477.17,305157.9127615997,3.82186606226241,5.867231317770524e-40,4.807646849195984e-38,ENSG00000168477.17
ENSG00000188536.12,81252.95324717378,4.359588832446048,6.156096806518713e-40,5.021416236044468e-38,ENSG00000188536.12
ENSG00000147434.8,4422.4972944741085,-4.410554571536261,1.0536086947700345e-39,8.555207252329533e-38,ENSG00000147434.8
ENSG00000189129.13,39800.181226180146,3.342330235125863,2.6822228031878472e-39,2.15840754274466e-37,ENSG00000189129.13
ENSG00000051341.13,50493.03369869125,-2.7762208202288763,2.80827492349925e-39,2.249754174205091e-37,ENSG00000051341.13
ENSG00000154736.5,123211.04783871984,2.9684407407689695,4.8860706811053126e-39,3.89691281655266e-37,ENSG00000154736.5
ENSG00000135447.16,126643.3909055111,4.135883796010269,8.683329102699573e-39,6.894793838404595e-37,ENSG00000135447.16
ENSG00000154133.14,141212.31839097544,1.9979149851057816,1.1948356555791826e-38,9.445517990911204e-37,ENSG00000154133.14
ENSG00000122966.15,136790.661824459,-2.1733246139997804,1.215696601294605e-38,9.568278732557757e-37,ENSG00000122966.15
ENSG00000132837.14,10921.224247507043,2.837296337280197,1.2378868552531043e-38,9.70038411245282e-37,ENSG00000132837.14
ENSG00000187730.8,21590.409858912928,-2.8867334297260947,1.314962020938912e-38,1.0259562376412512e-36,ENSG00000187730.8
ENSG00000101412.12,133508.14126854777,-2.7040245310976108,1.7766909380168712e-38,1.3802042806369156e-36,ENSG00000101412.12
