gene_id,baseMean,log2FoldChange,pvalue,padj,symbol
ENSG00000101605.12,28820.231768122012,3.4384261733382764,2.0540328308023674e-76,1.0839856200907906e-73,ENSG00000101605.12
ENSG00000025423.11,32946.92163231502,-2.5396396582645657,4.7666095352809845e-76,2.443636425472763e-73,ENSG00000025423.11
ENSG00000169679.14,150877.74796118884,-3.6375189803692685,6.771932558950315e-76,3.3752440529234864e-73,ENSG00000169679.14
ENSG00000170312.15,252028.82624610385,-3.335612985653103,2.1296467740186405e-75,1.0327635693572018e-72,ENSG00000170312.15
ENSG00000123612.15,48992.33060310139,5.105946315564769,1.1229684454925626e-74,5.302479688808698e-72,ENSG00000123612.15
ENSG00000095637.21,603042.578242372,3.5123302295213628,1.2644552287763028e-74,5.738149969303673e-72,ENSG00000095637.21
ENSG00000171848.13,299916.0796791759,-3.790467310794565,1.2791952224942703e-74,5.738149969303673e-72,ENSG00000171848.13
ENSG00000109674.3,18750.34074262325,-3.7836717147534658,1.4472765682878228e-74,6.182972253521049e-72,ENSG00000109674.3
ENSG00000186185.13,64977.91076266056,-3.8911967442015096,1.419871785153172e-74,6.182972253521049e-72,ENSG00000186185.13
ENSG00000118193.11,70721.64671662745,-4.034489699269438,1.812235467313119e-74,7.562079299999836e-72,ENSG00000118193.11
ENSG00000166851.14,165962.7663538294,-3.6547049754630194,1.9109204993227594e-74,7.792646936215517e-72,ENSG00000166851.14
ENSG00000126787.12,99310.38348802552,-3.6496896946346444,1.9943134775992694e-74,7.951992606347488e-72,ENSG00000126787.12
ENSG00000164849.9,46875.32147306457,2.8422904056999108,3.4098451660602066e-74,1.3300619959699628e-71,ENSG00000164849.9
ENSG00000163815.5,134142.6526998564,3.5522176332381346,3.52567530345406e-74,1.3459828078697063e-71,ENSG00000163815.5
ENSG00000131471.6,476374.4568596558,3.8496338479093613,1.5395125482618528e-73,5.7548903444713386e-71,ENSG00000131471.6
ENSG00000143476.17,163627.25935624787,-3.1489070170562887,4.8145476329697904e-73,1.7630087383342235e-70,ENSG00000143476.17
ENSG00000117724.12,630430.2124922527,-3.4406156785611595,6.077088171438562e-73,2.1808238612024426e-70,ENSG00000117724.12
ENSG00000127564.16,317026.4090765121,-3.189045861188273,9.690464519702949e-73,3.409333428961373e-70,ENSG00000127564.16
ENSG00000131747.14,926933.8867610514,-4.029523338577555,1.8477749896143732e-72,6.375889738202058e-70,ENSG00000131747.14
ENSG00000056998.19,201211.29648025671,4.037146245300752,2.2643336924155034e-72,7.665837630756864e-70,ENSG00000056998.19
ENSG00000152253.8,39262.58882634057,-2.861258767571026,3.455430318458848e-72,1.148162707483465e-69,ENSG00000152253.8
ENSG00000135437.9,47882.59489482159,3.7776305160416617,4.434665537066342e-72,1.446749158756025e-69,ENSG00000135437.9
ENSG00000134962.6,28178.53646310815,4.441720379736847,7.675849959489526e-72,2.4594245682700104e-69,ENSG00000134962.6
ENSG00000174371.16,80296.06259207639,-3.7208714716979543,2.042784425499201e-71,6.430470341531959e-69,ENSG00000174371.16
ENSG00000165304.7,110525.11181745082,-3.8593694107070635,2.4490718520823935e-71,7.576499352054205e-69,ENSG00000165304.7
ENSG00000089685.14,257240.40549565197,-4.0207114520598495,2.8622533433402384e-71,8.704646057551508e-69,ENSG00000089685.14
ENSG00000156970.12,116647.11939555629,-3.209342641698384,2.948317226207947e-70,8.816942664974866e-68,ENSG00000156970.12
ENSG00000148180.19,3527462.7456115927,2.501183182852005,1.0937469537234449e-69,3.2172297689606184e-67,ENSG00000148180.19
ENSG00000011426.10,257432.40817467918,-3.6950403997567536,1.4369204587127587e-69,4.1584941597875855e-67,ENSG00000011426.10
ENSG00000122641.10,431824.97016121907,-3.377367524417901,2.4664300457404694e-68,7.02462766836845e-66,ENSG00000122641.10
ENSG00000115306.15,2201492.1500864928,2.020239468241113,2.7322104953621265e-68,7.660008268481662e-66,ENSG00000115306.15
ENSG00000120049.18,82594.05688314332,4.906917406216828,1.6935764028276495e-67,4.675052522451771e-65,ENSG00000120049.18
ENSG00000087586.17,138341.27601067463,-3.3228750466931505,9.879318932491887e-67,2.6858275697833626e-64,ENSG00000087586.17
ENSG00000148773.13,598567.1076935226,-3.5584938076677792,1.0138458113509931e-66,2.7151396109060996e-64,ENSG00000148773.13
ENSG00000244734.3,238316.6463639781,5.473106301287419,1.3954862951830309e-66,3.682236852127812e-64,ENSG00000244734.3
ENSG00000170145.4,351707.9284398609,2.289641595102173,2.1399965451138105e-66,5.564921450576392e-64,ENSG00000170145.4
ENSG00000144130.11,4477.281725956279,-3.5134859133783953,3.303634006584999e-66,8.468157854307806e-64,ENSG00000144130.11
ENSG00000134690.10,123111.76028730137,-3.1647190648434425,3.563038042307506e-66,9.00444952015825e-64,ENSG00000134690.10
ENSG00000142945.12,151445.07858842236,-3.532438707711484,3.848653060632048e-66,9.59116414818345e-64,ENSG00000142945.12
ENSG00000176438.12,124190.52750425054,2.921621920623646,6.819426712236276e-66,1.676177719145966e-63,ENSG00000176438.12
ENSG00000173641.17,68680.39675144508,4.593407532866842,7.57064861774702e-66,1.8356776776788483e-63,ENSG00000173641.17
ENSG00000075218.18,71343.37661228447,-3.381838451631223,3.038137297250961e-65,7.268439669943199e-63,ENSG00000075218.18
ENSG00000122952.16,228159.02852827415,-2.696420636812036,3.8691575536506935e-65,9.13477552436242e-63,ENSG00000122952.16
ENSG00000170373.8,122252.79446425108,-7.339320378250256,3.983167720720232e-65,9.28181537829651e-63,ENSG00000170373.8
ENSG00000134057.14,286939.63312746736,-2.679706040155267,4.5264277892767345e-65,1.0412524849101597e-62,ENSG00000134057.14
ENSG00000165028.11,14286.820645709371,2.7232970710881212,5.356718013764628e-65,1.216653054695933e-62,ENSG00000165028.11
ENSG00000172901.19,11908.651576027274,4.922119528145648,1.2814588765363017e-63,2.8741520777113577e-61,ENSG00000172901.19
ENSG00000164611.12,104747.20794205845,-3.3025417997512516,1.5501339398340348e-63,3.433833738573097e-61,ENSG00000164611.12
ENSG00000132170.19,93724.59389632283,3.3274807492727754,2.4335366846987903e-63,5.32499374799395e-61,ENSG00000132170.19
ENSG00000213904.8,69411.68117045575,1.6232658222296144,3.6312435647489336e-63,7.850048588227724e-61,ENSG00000213904.8
ENSG00000117399.13,190724.39820914727,-3.765201521899548,5.230658416966048e-63,1.1173059997097835e-60,ENSG00000117399.13
ENSG00000035499.12,34766.59734671522,-3.222529195952548,7.327109806025511e-63,1.5467097794060676e-60,ENSG00000035499.12
ENSG00000108960.7,156578.88179833084,2.723431232747269,1.097158372943874e-62,2.289106126247899e-60,ENSG00000108960.7
ENSG00000080986.12,84850.07805913336,-3.324838019771533,1.1821231148577043e-62,2.438027017228941e-60,ENSG00000080986.12
ENSG00000123243.14,274376.45397557097,3.9084802932017215,2.444076046553443e-62,4.983415511739594e-60,ENSG00000123243.14
ENSG00000183549.10,20184.92534969128,3.711926203585752,2.6190446287209184e-62,5.280170536307802e-60,ENSG00000183549.10
ENSG00000076555.15,337632.29966916,3.4923229988264635,3.318807698099213e-62,6.543886431537821e-60,ENSG00000076555.15
ENSG00000146670.9,158149.88446569652,-3.2778235305221064,3.3076304074922734e-62,6.543886431537821e-60,ENSG00000146670.9
ENSG00000186642.15,82986.95649869765,3.1057891950146277,4.924920700856816e-62,9.605201319073246e-60,ENSG00000186642.15
ENSG00000129173.12,33053.576510947976,-3.6444877399885987,5.104387734984612e-62,9.848175175142892e-60,ENSG00000129173.12
ENSG00000167900.11,366337.44479045767,-3.2834485439791017,6.532199508209061e-62,1.2468856997425019e-59,ENSG00000167900.11
ENSG00000165480.15,56452.50324637908,-3.2587440093405475,1.5099314612917078e-61,2.8518631799954855e-59,ENSG00000165480.15
ENSG00000186871.6,40748.56741578919,-3.000226554526736,1.635336301246665e-61,3.035422197264899e-59,ENSG00000186871.6
ENSG00000155886.11,32503.61273650464,-4.9361258987031995,1.6409516420592723e-61,3.035422197264899e-59,ENSG00000155886.11
ENSG00000157456.7,131956.34875874792,-3.262731043937199,1.7981557944354923e-61,3.292276471383269e-59,ENSG00000157456.7
ENSG00000079435.9,307962.59588876594,4.319311837152148,6.727983384606251e-61,1.2193960188887875e-58,ENSG00000079435.9
ENSG00000024526.16,77646.32256367234,-3.653357914070398,8.646181269502968e-61,1.5513843051869177e-58,ENSG00000024526.16
ENSG00000121152.9,89527.57453955944,-3.072832583531743,1.0633981700143136e-60,1.8891636994620624e-58,ENSG00000121152.9
ENSG00000138160.5,218148.42577321094,-2.683379248271165,3.2117114580977443e-60,5.649778303200767e-58,ENSG00000138160.5
ENSG00000137807.13,155589.88885035276,-2.8090155469792943,4.701765367497805e-60,8.190657863010982e-58,ENSG00000137807.13
ENSG00000100526.19,55598.48921857368,-2.9860154148090117,7.485239882881719e-60,1.2914198001783334e-57,ENSG00000100526.19
ENSG00000101447.14,109906.10005255874,-3.724852417050502,8.230532399975248e-60,1.4064804081214845e-57,ENSG00000101447.14
ENSG00000137878.16,136943.7660062409,2.057585101962308,8.489459487807816e-60,1.4370412414126006e-57,ENSG00000137878.16
ENSG00000116678.19,132230.67566383173,2.899189463497986,1.522615087183796e-59,2.5532974307793316e-57,ENSG00000116678.19
ENSG00000165810.16,89893.91071514056,3.9362678263652886,2.788044946118844e-59,4.60019182250888e-57,ENSG00000165810.16
ENSG00000165474.5,232148.09121913897,-4.295721187874657,2.794521031340734e-59,4.60019182250888e-57,ENSG00000165474.5
ENSG00000123975.4,177591.17276827391,-2.6494066677449806,3.218980840329892e-59,5.250743019821751e-57,ENSG00000123975.4
ENSG00000068976.13,9734.307404002044,3.2394588060602847,3.2587275806893293e-59,5.267689097325102e-57,ENSG00000068976.13
ENSG00000135476.11,101680.52087196645,-2.980797787176732,4.9868647171781435e-59,7.989224430386377e-57,ENSG00000135476.11
ENSG00000122729.18,339007.163705632,1.9629658678592548,5.049079792137222e-59,8.017313160205149e-57,ENSG00000122729.18
ENSG00000079462.7,347338.4799822184,-2.359541950365774,9.60549947386663e-59,1.5118550619262187e-56,ENSG00000079462.7
ENSG00000174059.16,514640.3752996553,2.170873720610776,1.166696974854004e-58,1.8203516365048168e-56,ENSG00000174059.16
ENSG00000076382.16,221681.84590828238,-2.9757493633765937,1.5944881753657966e-58,2.4663708043610767e-56,ENSG00000076382.16
ENSG00000167779.7,94204.46316330328,3.2184432670123515,2.055884131614667e-58,3.15288281825316e-56,ENSG00000167779.7
ENSG00000162073.13,359345.14949555736,-2.804606272941926,3.773503693664613e-58,5.737964133510521e-56,ENSG00000162073.13
ENSG00000198901.13,325188.8712460658,-2.7824885169600364,4.044771561559907e-58,6.098767741938606e-56,ENSG00000198901.13
ENSG00000164087.7,66125.12192538813,-2.063388008614487,4.545329196101453e-58,6.796403480470697e-56,ENSG00000164087.7
ENSG00000111206.12,330966.04193063243,-3.360645671653432,8.146580652520824e-58,1.2080503855221584e-55,ENSG00000111206.12
ENSG00000100162.14,45706.416151729754,-2.886659416460566,1.065393567404412e-57,1.5669144901588003e-55,ENSG00000100162.14
ENSG00000178999.12,72407.29452044673,-3.574788827926205,2.2130041916210116e-57,3.228287334167139e-55,ENSG00000178999.12
ENSG00000169258.6,54313.99794672869,-2.861597218773543,2.54140319621688e-57,3.6774514152999575e-55,ENSG00000169258.6
ENSG00000171320.14,41546.89005176458,-2.9228495367708054,5.388494833228451e-57,7.734861023409448e-55,ENSG00000171320.14
ENSG00000130876.11,17098.671894427007,4.027776377636874,5.796238900068288e-57,8.254120205073435e-55,ENSG00000130876.11
ENSG00000175445.14,709093.4283803193,4.525109480037924,6.655749632591621e-57,9.403473673826099e-55,ENSG00000175445.14
ENSG00000261742.5,5680.0974490459585,-4.511873586166434,8.295595672871421e-57,1.162874009049468e-54,ENSG00000261742.5
ENSG00000205726.14,284576.88842703926,1.7780737542578986,8.383516335519644e-57,1.1660886326219301e-54,ENSG00000205726.14
ENSG00000083782.7,19110.37236408748,-6.11920835729455,8.736613254229435e-57,1.2058542432356828e-54,ENSG00000083782.7
ENSG00000168477.17,333318.85373216815,3.9129051922809626,1.2690804929338317e-56,1.738252769825324e-54,ENSG00000168477.17
ENSG00000099260.10,227550.97250126902,2.7921741116314696,1.5832005424611822e-56,2.1520732828318934e-54,ENSG00000099260.10
ENSG00000111665.11,85974.6038091112,-2.987663134193774,1.7580018334466738e-56,2.3717163080852382e-54,ENSG00000111665.11
ENSG00000101057.15,300795.3717133908,-4.009468915879304,2.9260476602305518e-56,3.918065161754984e-54,ENSG00000101057.15
ENSG00000104147.8,23537.223569335467,-2.5058665691020514,3.0657226393888624e-56,4.0746860235966187e-54,ENSG00000104147.8
ENSG00000113368.11,338809.91674022475,-2.5141876356735255,3.1866546982307387e-56,4.204275386055452e-54,ENSG00000113368.11
ENSG00000183010.16,676196.6237022112,-2.458963517876189,5.73861270795047e-56,7.515907140055131e-54,ENSG00000183010.16
ENSG00000258725.1,55303.22123415349,-2.724641505581153,5.971991626661202e-56,7.764887373708836e-54,ENSG00000258725.1
ENSG00000135424.15,151045.16942633162,3.409333321973743,1.1819540689309014e-55,1.5257411409228176e-53,ENSG00000135424.15
ENSG00000124493.13,57987.30948892255,-5.792307321332176,1.3078572810046403e-55,1.6762059423618758e-53,ENSG00000124493.13
ENSG00000171227.6,88784.51461273308,2.9736647652427513,2.623923697093865e-55,3.339082474961363e-53,ENSG00000171227.6
ENSG00000124615.17,140891.20632889177,2.1027129261306214,2.782090475313206e-55,3.5154260139820323e-53,ENSG00000124615.17
ENSG00000004776.12,258876.07229622858,4.366665395920114,3.0487623977775235e-55,3.8254506086239237e-53,ENSG00000004776.12
ENSG00000198624.12,200915.71768264624,2.88242717959548,1.7383092685535992e-54,2.166005778170641e-52,ENSG00000198624.12
ENSG00000138316.10,34919.11078304236,-3.3333776410496414,2.2108585788563304e-54,2.73582313658063e-52,ENSG00000138316.10
ENSG00000211445.11,883387.1403692183,3.82534664294529,2.3667257513534932e-54,2.9086411066120364e-52,ENSG00000211445.11
ENSG00000105664.10,680893.5048032881,-4.250498028896461,4.0313959145067144e-54,4.920771217278502e-52,ENSG00000105664.10
ENSG00000172156.3,6833.61743379644,-4.093667322150342,4.219923647118562e-54,5.1160871621789434e-52,ENSG00000172156.3
ENSG00000170509.11,5679.606123455155,5.027697779223513,4.628772247687942e-54,5.57409801612515e-52,ENSG00000170509.11
ENSG00000189057.10,130601.02319224103,-3.0872150330554518,5.302683991448194e-54,6.34307059057033e-52,ENSG00000189057.10
ENSG00000177234.7,2247.28424058899,-5.571684506424829,6.171091682930208e-54,7.332973381908392e-52,ENSG00000177234.7
ENSG00000171241.8,66339.94923854459,-2.8872359343315135,6.744808302323575e-54,7.961979958459995e-52,ENSG00000171241.8
ENSG00000164330.16,111050.44368288497,2.9316647300524057,1.2639403941363243e-53,1.4822799014371287e-51,ENSG00000164330.16
ENSG00000121691.4,605068.8494368858,1.9295229539181347,1.4879616910618455e-53,1.73366861186511e-51,ENSG00000121691.4
ENSG00000101003.9,102777.54944372394,-2.563096243313749,1.566218749248489e-53,1.8130750334042348e-51,ENSG00000101003.9
ENSG00000137727.12,24176.607612529428,3.0036105299443596,2.0031890407357594e-53,2.3040526255078033e-51,ENSG00000137727.12
ENSG00000187730.8,21469.243907938973,-3.1349291432262687,3.036236092049424e-53,3.470011732461326e-51,ENSG00000187730.8
ENSG00000165410.14,116946.28652844822,1.7744533923393622,4.503254864216917e-53,5.114044432192667e-51,ENSG00000165410.14
ENSG00000172061.8,765674.9398433297,-3.7963726740988446,6.741901441959715e-53,7.608172174407746e-51,ENSG00000172061.8
ENSG00000227467.3,2660.079064292749,3.833261125360004,8.70533387752141e-53,9.762487860272916e-51,ENSG00000227467.3
ENSG00000196611.4,178618.93379240713,-6.398223105913029,1.0357439424011981e-52,1.1543076744412856e-50,ENSG00000196611.4
ENSG00000013810.18,247805.9943951549,-2.388035835253477,1.0777709112350467e-52,1.1937310777957063e-50,ENSG00000013810.18
ENSG00000138778.11,110332.78467228219,-2.776354256825747,1.395740219472526e-52,1.5364274084659837e-50,ENSG00000138778.11
ENSG00000263155.5,81750.8686562742,3.2887976664382284,1.740735217799479e-52,1.904512927620491e-50,ENSG00000263155.5
ENSG00000051180.16,53665.75045462669,-2.5927179578653488,2.5128812325543285e-52,2.7326441185286254e-50,ENSG00000051180.16
ENSG00000106462.10,134630.54933574458,-2.3886401564231896,2.8699676028914898e-52,3.102158355342289e-50,ENSG00000106462.10
ENSG00000101115.12,20898.60890031134,-3.279161163132783,1.0793644079916574e-51,1.1597027288978629e-49,ENSG00000101115.12
ENSG00000169744.12,110146.9731902267,2.145062218550843,1.1068180980387208e-51,1.182121257923141e-49,ENSG00000169744.12
ENSG00000188368.9,75810.55062818865,-2.1855078854612655,1.2371592719288745e-51,1.3135117642733606e-49,ENSG00000188368.9
ENSG00000278023.5,5604.697323917218,-3.625635693709395,1.3566503090110776e-51,1.4319044996815156e-49,ENSG00000278023.5
ENSG00000174804.3,471462.48182584357,2.387989557733922,1.685469399829185e-51,1.7685600842769044e-49,ENSG00000174804.3
ENSG00000149090.11,71821.2086308539,3.424143156075251,2.3087014766638217e-51,2.4084320113824973e-49,ENSG00000149090.11
ENSG00000160161.9,93758.66523247054,-3.5139353982323978,2.438216035004894e-51,2.5288387465949603e-49,ENSG00000160161.9
ENSG00000092853.13,45196.547623837934,-3.159639092755669,2.6880740956568177e-51,2.7719605458833493e-49,ENSG00000092853.13
ENSG00000101441.4,26627.225786651976,-6.88645907477887,4.3791035924087847e-51,4.489957471919476e-49,ENSG00000101441.4
ENSG00000162407.8,451072.70773777174,1.9058311167386097,4.8435472882929107e-51,4.937941420104529e-49,ENSG00000162407.8
ENSG00000145708.10,5335.623165168792,3.6151080530029196,5.508373815489977e-51,5.5839972526178904e-49,ENSG00000145708.10
ENSG00000051341.13,47636.17436313759,-2.8914461653270096,6.257048597627851e-51,6.307315898159356e-49,ENSG00000051341.13
ENSG00000105971.14,261521.91839227447,2.729077236433871,6.952019200214003e-51,6.968719581532952e-49,ENSG00000105971.14
ENSG00000093009.9,58044.413345438465,-3.080867166924995,2.7162958657681237e-50,2.7076942621931914e-48,ENSG00000093009.9
ENSG00000144031.11,5659.316438807979,2.7640577459834392,3.104903053946444e-50,3.077971021931549e-48,ENSG00000144031.11
ENSG00000162733.16,479348.9586744132,2.6292922421974105,3.2061860776918224e-50,3.1609119116496904e-48,ENSG00000162733.16
ENSG00000169241.17,521617.2498067531,-1.8620952248226863,4.1927911311727637e-50,4.1109973369744754e-48,ENSG00000169241.17
ENSG00000206172.8,67998.902977999,4.77102052555924,1.3572404106464117e-49,1.3235306895776396e-47,ENSG00000206172.8
ENSG00000165891.15,30842.54893448412,-3.254427183010736,1.5034399723711106e-49,1.4581742391489103e-47,ENSG00000165891.15
ENSG00000127920.5,186327.23808947517,2.2253357629384203,1.9682802455620298e-49,1.898755507855887e-47,ENSG00000127920.5
ENSG00000188536.12,128585.49074627833,4.743298306466113,2.0329839996929006e-49,1.9506861982080062e-47,ENSG00000188536.12
ENSG00000213186.7,301317.9272956962,-1.7550877979412354,2.0665592011866265e-49,1.9723548801538105e-47,ENSG00000213186.7
ENSG00000118596.11,65911.31937666224,3.0582207409884843,2.1998008115153013e-49,2.08841407201159e-47,ENSG00000118596.11
ENSG00000182782.7,24617.214730560474,3.2925384623771015,2.2513696709545227e-49,2.126122421365105e-47,ENSG00000182782.7
ENSG00000180354.15,368294.5185257564,2.4489984394694906,3.3275552437636274e-49,3.1259855360654854e-47,ENSG00000180354.15
ENSG00000163545.8,61705.11286634519,-2.1822727882605504,4.584009533764056e-49,4.283900159600441e-47,ENSG00000163545.8
ENSG00000127955.15,104593.87737109566,2.529176127650791,7.195089679790002e-49,6.689196586760207e-47,ENSG00000127955.15
ENSG00000175643.8,91901.91863029695,-2.5710317321198066,7.68279132268484e-49,7.105789933140931e-47,ENSG00000175643.8
ENSG00000189367.14,22237.97882093308,3.2174228947457486,8.828328743185725e-49,8.123420648152895e-47,ENSG00000189367.14
ENSG00000077157.21,366518.23626082833,1.9288648677297298,1.0242544805696226e-48,9.329034591299868e-47,ENSG00000077157.21
ENSG00000163513.17,807285.8989751908,2.208877069558156,1.3241293684395995e-48,1.1999420837329159e-46,ENSG00000163513.17
ENSG00000144908.13,50388.14680967755,4.815591697010558,1.3915737542956918e-48,1.254724013735055e-46,ENSG00000144908.13
ENSG00000138640.14,176746.12905860948,2.2089071013517043,1.4139216383268936e-48,1.2684997978249727e-46,ENSG00000138640.14
ENSG00000170369.3,20098.70200826738,-5.095477413241815,1.715033924522185e-48,1.530987746651819e-46,ENSG00000170369.3
ENSG00000131386.17,110974.8092904838,3.3917535123172597,1.8855188960270305e-48,1.6748448292778717e-46,ENSG00000131386.17
ENSG00000165124.17,261354.7318043815,3.216033308061786,2.694001528441002e-48,2.381205390385069e-46,ENSG00000165124.17
ENSG00000160957.12,153048.9491284962,-2.756496744694085,4.31693404555587e-48,3.7784754916784865e-46,ENSG00000160957.12
ENSG00000112742.9,88661.66291671629,-3.0530296450750973,5.00362437004599e-48,4.358253984064815e-46,ENSG00000112742.9
ENSG00000170965.9,7436.483181256829,-4.676096334806174,5.555325987968179e-48,4.81542097594749e-46,ENSG00000170965.9
ENSG00000075914.12,207867.4731323838,1.535382978683652,6.008345589068535e-48,5.183064658877727e-46,ENSG00000075914.12
ENSG00000151468.10,167851.69503547504,2.7299274512878813,6.050679078027214e-48,5.194609315647957e-46,ENSG00000151468.10
ENSG00000258227.6,36201.348622970436,-3.275076228849954,9.959979691188738e-48,8.510091218999976e-46,ENSG00000258227.6
ENSG00000266964.5,31587.361373661093,3.6880575911893434,1.4799214119411652e-47,1.2584943077943284e-45,ENSG00000266964.5
ENSG00000124657.1,2359.0966882461576,-4.87342606581556,2.362815322450753e-47,1.999811100506314e-45,ENSG00000124657.1
ENSG00000164283.12,58408.078545584154,-2.9409604183035203,4.3843978318504e-47,3.693392032717921e-45,ENSG00000164283.12
ENSG00000173208.3,18494.42659604216,3.8627052988765347,5.441107121985727e-47,4.562139490177098e-45,ENSG00000173208.3
ENSG00000116016.13,1110386.5430923756,1.9595374472256688,1.1484635939806714e-46,9.584596403160553e-45,ENSG00000116016.13
ENSG00000143196.4,395197.01739826065,3.5262602932570437,1.3750756083196068e-46,1.1422676685221623e-44,ENSG00000143196.4
ENSG00000145386.9,149275.01684679373,-2.5118047077695826,1.8601589178118677e-46,1.5381028323639788e-44,ENSG00000145386.9
ENSG00000101412.12,125301.02473268789,-2.733236415137203,3.2370789383700914e-46,2.6643535500538787e-44,ENSG00000101412.12
ENSG00000174871.10,26450.052914704378,-3.294426276053254,4.552479234757547e-46,3.729914836039026e-44,ENSG00000174871.10
ENSG00000069122.18,263025.91928296495,1.9971638927358255,4.950129639939759e-46,4.037280733156323e-44,ENSG00000069122.18
ENSG00000138207.13,144480.67096286922,4.90086613537474,9.449039086151591e-46,7.671679109629775e-44,ENSG00000138207.13
ENSG00000154133.14,145980.93735787852,1.9307904359035992,1.3075886378325621e-45,1.0568496814698046e-43,ENSG00000154133.14
ENSG00000146410.11,22078.974821520053,-2.86367525865827,1.7429794884388257e-45,1.4024341238142533e-43,ENSG00000146410.11
ENSG00000179921.14,5498.716860764042,2.7733751616729156,1.8732636425279324e-45,1.5005343543695845e-43,ENSG00000179921.14
ENSG00000132182.11,734265.440921677,-1.928993013381766,1.881750471812817e-45,1.5006332762549945e-43,ENSG00000132182.11
ENSG00000069011.15,183096.20996576734,-4.127808308676429,2.954320047269133e-45,2.3352142999185045e-43,ENSG00000069011.15
