gene_id,baseMean,log2FoldChange,pvalue,padj,symbol
ENSG00000138180.15,134061.61757230276,-3.5580658791884545,6.376551906702731e-72,2.28854447931561e-69,ENSG00000138180.15
ENSG00000186185.13,67330.67038362108,-3.8171375687081177,7.530432618226162e-72,2.649678692824872e-69,ENSG00000186185.13
ENSG00000066279.17,188955.1278637477,-3.750731211453215,1.2229347838167919e-71,4.220300902998525e-69,ENSG00000066279.17
ENSG00000134962.6,30541.917271879334,4.487564369764695,1.5195676119604801e-71,5.049748295672374e-69,ENSG00000134962.6
ENSG00000165304.7,114563.77433650797,-3.791356433783632,1.5011598545368543e-71,5.049748295672374e-69,ENSG00000165304.7
ENSG00000117724.12,652188.4884995535,-3.394384538199784,2.0567357542201663e-71,6.710567838087433e-69,ENSG00000117724.12
ENSG00000170312.15,261713.3825866959,-3.27020152753026,3.750901752604935e-71,1.2019630705445636e-68,ENSG00000170312.15
ENSG00000131747.14,881935.0470339941,-3.8023831587114527,4.4172334640285795e-71,1.3906535879296993e-68,ENSG00000131747.14
ENSG00000131471.6,505879.4459555325,3.8868092029422576,7.137555153647894e-71,2.2083349522795078e-68,ENSG00000131471.6
ENSG00000156970.12,121582.11912787199,-3.1798681221702694,1.0441628651547195e-70,3.1758479008816e-68,ENSG00000156970.12
ENSG00000120049.18,90487.97216533287,5.036951677881368,2.259225200546403e-70,6.7569660373008666e-68,ENSG00000120049.18
ENSG00000109674.3,19166.277685926765,-3.616268007338488,1.3890892887252702e-69,4.086427423963111e-67,ENSG00000109674.3
ENSG00000118193.11,72063.00562358163,-3.8055932215666637,1.8664962438240778e-69,5.4023024347456576e-67,ENSG00000118193.11
ENSG00000173641.17,73375.50272340408,4.651168522853499,2.26410098831262e-69,6.449094005598408e-67,ENSG00000173641.17
ENSG00000115306.15,2251017.9988036393,2.045661014418801,1.2409930977753171e-68,3.4796283030590727e-66,ENSG00000115306.15
ENSG00000011426.10,277588.936374759,-3.728611430866845,1.3527799106052923e-68,3.734713153201842e-66,ENSG00000011426.10
ENSG00000174371.16,82735.25164588369,-3.6218025748732523,3.1579437656488856e-68,8.586257708268069e-66,ENSG00000174371.16
ENSG00000183549.10,21804.02299024261,3.909965413348686,4.510288445590122e-68,1.2080168083002199e-65,ENSG00000183549.10
ENSG00000087586.17,144916.8534906759,-3.333285463128761,7.151266621730319e-68,1.8871982283375083e-65,ENSG00000087586.17
ENSG00000148773.13,613296.2167471697,-3.5170200126324063,1.8920141359471392e-67,4.920607778198755e-65,ENSG00000148773.13
ENSG00000076555.15,351038.64435895835,3.6293248737899333,2.2287735518232135e-67,5.7136201982096515e-65,ENSG00000076555.15
ENSG00000122952.16,227281.26391296845,-2.6658377346238002,3.736092116521358e-67,9.442841271968417e-65,ENSG00000122952.16
ENSG00000165474.5,244325.4589154349,-4.473201062998025,5.0876079786340945e-67,1.2680156274526226e-64,ENSG00000165474.5
ENSG00000167900.11,354954.6579516443,-3.213064757581155,6.422464028473767e-67,1.5787824245337226e-64,ENSG00000167900.11
ENSG00000108960.7,160699.3584965701,2.737537211011651,1.3547885955388276e-66,3.2853623441816566e-64,ENSG00000108960.7
ENSG00000075218.18,72370.86852834316,-3.349221146347003,1.7899928368407017e-66,4.282856194280852e-64,ENSG00000075218.18
ENSG00000144130.11,4555.8976115030255,-3.4577722911070983,2.874897259159482e-66,6.788162015212751e-64,ENSG00000144130.11
ENSG00000196611.4,176910.58049062066,-6.851516670049587,3.2468479635300535e-66,7.566842429291793e-64,ENSG00000196611.4
ENSG00000183010.16,642854.0085093225,-2.3835120831936925,1.046305276591565e-65,2.4071728446712354e-63,ENSG00000183010.16
ENSG00000142945.12,159420.9418351322,-3.5397926361413825,1.6383216537559265e-65,3.72147874387976e-63,ENSG00000142945.12
ENSG00000244734.3,233070.70149761293,5.3775909725279885,3.534085209968005e-65,7.927394886609481e-63,ENSG00000244734.3
ENSG00000170145.4,372046.18169872946,2.2901797126661414,1.314366829972891e-64,2.9118904646745097e-62,ENSG00000170145.4
ENSG00000165028.11,15506.217136824138,2.8272882654184532,1.4677093276843236e-64,3.2119565713774616e-62,ENSG00000165028.11
ENSG00000123243.14,276562.2772135908,3.9381956421222872,3.653086274846097e-64,7.898148578567857e-62,ENSG00000123243.14
ENSG00000164611.12,106129.8139214279,-3.228959856041345,7.597412636925087e-64,1.623042497257389e-61,ENSG00000164611.12
ENSG00000134057.14,292037.78310337616,-2.636081737486078,1.0823517730370348e-63,2.285035596135246e-61,ENSG00000134057.14
ENSG00000165810.16,93684.12361464172,4.142188545060324,1.814780594790884e-63,3.74324572109453e-61,ENSG00000165810.16
ENSG00000100526.19,54989.8927545106,-2.8929580433138877,1.800383382251887e-63,3.74324572109453e-61,ENSG00000100526.19
ENSG00000137878.16,138998.80359467785,2.0643359128699146,2.8941965927285755e-63,5.901858847331169e-61,ENSG00000137878.16
ENSG00000146670.9,158972.66451549542,-3.2269632917469506,3.1370258569638517e-63,6.325160562159137e-61,ENSG00000146670.9
ENSG00000157456.7,135080.41791834787,-3.2311899852572172,6.961490269063946e-63,1.3880438097594722e-60,ENSG00000157456.7
ENSG00000134690.10,129923.81791812142,-3.156847048862901,7.153781490071276e-63,1.410709987245374e-60,ENSG00000134690.10
ENSG00000130876.11,18515.43272740726,4.162630196481059,1.2708964166472322e-62,2.4789387170363678e-60,ENSG00000130876.11
ENSG00000080986.12,89228.46322095279,-3.3133552166514626,1.8210770277661005e-62,3.513895404651901e-60,ENSG00000080986.12
ENSG00000172901.19,12807.938184607074,4.945370707126476,3.0318769562350693e-62,5.787982125493438e-60,ENSG00000172901.19
ENSG00000117399.13,195783.94501124724,-3.7014687468783194,7.518714253932452e-62,1.4202455503875563e-59,ENSG00000117399.13
ENSG00000176438.12,129473.28938209737,2.9336271015373905,1.6067555383590436e-61,3.0034612641513583e-59,ENSG00000176438.12
ENSG00000101447.14,112479.69623501935,-3.735164834152132,1.7595260131064482e-61,3.2551231242469294e-59,ENSG00000101447.14
ENSG00000175445.14,725224.2323860826,4.6267886505861915,2.0321593873158093e-61,3.7211326740185916e-59,ENSG00000175445.14
ENSG00000121691.4,603109.89272902,2.030320344544774,2.1609511057139206e-61,3.916996726468314e-59,ENSG00000121691.4
ENSG00000138160.5,223043.17506967264,-2.6744438974141866,2.907064863313293e-61,5.216727897215704e-59,ENSG00000138160.5
ENSG00000186642.15,84488.00800278509,3.1412781947375414,4.835990646219754e-61,8.592262588753811e-59,ENSG00000186642.15
ENSG00000172156.3,7335.507007960607,-4.287700101097204,6.98673530216968e-61,1.229185931347401e-58,ENSG00000172156.3
ENSG00000137807.13,162114.01316673192,-2.8096002816505075,7.09926742897834e-61,1.2368578059516148e-58,ENSG00000137807.13
ENSG00000155886.11,32162.748894911518,-5.014079355985501,1.1990048966810769e-60,2.0688598914367236e-58,ENSG00000155886.11
ENSG00000079435.9,331759.3795984442,4.394884101321662,1.6005854591626235e-60,2.709670383459743e-58,ENSG00000079435.9
ENSG00000171320.14,41888.50013314564,-2.9196061136403233,1.5886721668775395e-60,2.709670383459743e-58,ENSG00000171320.14
ENSG00000169258.6,56377.02501818486,-2.9454858562752424,1.8837647112970174e-60,3.1592670788995308e-58,ENSG00000169258.6
ENSG00000123975.4,187387.69930940057,-2.6568657450178623,7.313028478078743e-60,1.2151138522141024e-57,ENSG00000123975.4
ENSG00000129173.12,34447.7330675429,-3.538204528557015,1.5668353215868447e-59,2.5795284262271494e-57,ENSG00000129173.12
ENSG00000147434.8,4474.129089744751,-4.873676579847788,2.087883662889358e-59,3.4060974845954115e-57,ENSG00000147434.8
ENSG00000068976.13,9970.557422451815,3.250644779712886,2.790118392243039e-59,4.489981903679964e-57,ENSG00000068976.13
ENSG00000035499.12,35342.825201184816,-3.068847676949388,2.802329190371446e-59,4.489981903679964e-57,ENSG00000035499.12
ENSG00000186871.6,41109.56931010967,-2.9114269459659865,2.8536047892163192e-59,4.531675924113881e-57,ENSG00000186871.6
ENSG00000198901.13,329870.47877681174,-2.7454070166988305,3.4656609457728494e-59,5.455375936131034e-57,ENSG00000198901.13
ENSG00000116678.19,129454.48573654595,2.8119942969353473,3.95522810457808e-59,6.1718755075351e-57,ENSG00000116678.19
ENSG00000024526.16,80310.713825729,-3.5952003827097596,4.631223778794946e-59,7.16442333710994e-57,ENSG00000024526.16
ENSG00000258227.6,39028.67089699477,-3.531073695135438,4.786936477336058e-59,7.342014964597911e-57,ENSG00000258227.6
ENSG00000083782.7,19460.90457818712,-6.181262151380147,6.069505744425745e-59,9.23027801556949e-57,ENSG00000083782.7
ENSG00000135476.11,101999.07562368806,-2.912737147395074,6.438008264273388e-59,9.708408260704702e-57,ENSG00000135476.11
ENSG00000167779.7,96636.28944760952,3.2602045088232527,9.354021084439e-59,1.3988159030021487e-56,ENSG00000167779.7
ENSG00000211445.11,967724.6749127276,4.021655463306081,1.1705600341637535e-58,1.7360082490139305e-56,ENSG00000211445.11
ENSG00000213904.8,70687.36155686057,1.6481986958834944,1.3935192741014923e-58,2.0497297847337117e-56,ENSG00000213904.8
ENSG00000124493.13,52181.9342697711,-5.905210164746236,2.173643421418141e-58,3.171222048564922e-56,ENSG00000124493.13
ENSG00000111206.12,349043.82903309463,-3.38654095730142,2.52312560718798e-58,3.6514104049184115e-56,ENSG00000111206.12
ENSG00000104147.8,24413.450827984303,-2.478916111754968,4.959579123332381e-58,7.119971789455966e-56,ENSG00000104147.8
ENSG00000164087.7,67661.46974667227,-2.0791317499000956,9.101763049490642e-58,1.2962788724056315e-55,ENSG00000164087.7
ENSG00000162073.13,347607.3523059443,-2.71160708161908,2.40815805014125e-57,3.402708362975176e-55,ENSG00000162073.13
ENSG00000099260.10,230384.2039532279,2.833474954979032,5.103741195836497e-57,7.155205918694214e-55,ENSG00000099260.10
ENSG00000178999.12,75396.40006511004,-3.5528667901266684,5.976394398530404e-57,8.313674223382024e-55,ENSG00000178999.12
ENSG00000205726.14,287811.7881734721,1.7828284013279703,6.065683935231078e-57,8.372976785978593e-55,ENSG00000205726.14
ENSG00000076382.16,223196.44407400955,-2.8849648045218377,7.492924033707775e-57,1.026416196831191e-54,ENSG00000076382.16
ENSG00000113368.11,344343.2455883055,-2.5098188592074235,7.857981079093716e-57,1.0682687156389147e-54,ENSG00000113368.11
ENSG00000101057.15,309612.2501024754,-3.9596230565372355,1.888499935946586e-56,2.5480549887640217e-54,ENSG00000101057.15
ENSG00000165480.15,58038.00994297541,-3.1152353753088304,3.795722995664953e-56,5.08315292217967e-54,ENSG00000165480.15
ENSG00000164330.16,112223.99469281301,2.934725424653746,1.2034217309964688e-55,1.5996594787208617e-53,ENSG00000164330.16
ENSG00000258725.1,55595.65790921645,-2.6522130594683033,1.2450037306827755e-55,1.6427641137575297e-53,ENSG00000258725.1
ENSG00000121152.9,92750.45153152692,-2.968683530100844,2.1586182813131292e-55,2.8274748217638034e-53,ENSG00000121152.9
ENSG00000263155.5,83823.56181121343,3.3027456153174977,7.093185787988221e-55,9.223711519235408e-53,ENSG00000263155.5
ENSG00000170509.11,6079.029466587529,5.113008177014777,9.454469861027355e-55,1.2205788608355101e-52,ENSG00000170509.11
ENSG00000145708.10,5636.583031418787,3.748894476539247,9.893981236542688e-55,1.2592020800692094e-52,ENSG00000145708.10
ENSG00000100162.14,46107.992076525785,-2.8009866415465856,9.830736988328644e-55,1.2592020800692094e-52,ENSG00000100162.14
ENSG00000187730.8,20004.172578102858,-3.015684870920959,1.0930827325585801e-54,1.3813640588565999e-52,ENSG00000187730.8
ENSG00000171227.6,92407.0602547515,3.033140409996216,1.181958718640755e-54,1.483234210210374e-52,ENSG00000171227.6
ENSG00000101003.9,103937.81403782296,-2.5194282999474082,2.248562391715499e-54,2.8021147305093495e-52,ENSG00000101003.9
ENSG00000177234.7,2204.9518383600653,-5.57522041722707,2.5496402931117325e-54,3.1553996593027615e-52,ENSG00000177234.7
ENSG00000051180.16,54853.345847406956,-2.5771899705523453,3.621990209769912e-54,4.451822898241169e-52,ENSG00000051180.16
ENSG00000227467.3,2713.8257435885853,3.8575079770790732,6.884148707380075e-54,8.40381282679833e-52,ENSG00000227467.3
ENSG00000075914.12,209638.3227191538,1.574884899339867,9.423075660018115e-54,1.1425479237771964e-51,ENSG00000075914.12
ENSG00000174059.16,510689.1307207116,2.1391505420622536,9.709661279495676e-54,1.1693951118157711e-51,ENSG00000174059.16
ENSG00000261742.5,5657.571408926473,-4.613290984157651,1.4269702572321004e-53,1.707132084402003e-51,ENSG00000261742.5
ENSG00000138316.10,36035.91061407427,-3.3034516151531914,1.727686411111382e-53,2.053200837575745e-51,ENSG00000138316.10
ENSG00000165410.14,117881.40539577884,1.7784566118814946,1.838756324878423e-53,2.1708212006541648e-51,ENSG00000165410.14
ENSG00000111665.11,90742.80855595709,-2.9776571010223596,2.0360580869253846e-53,2.38804329214876e-51,ENSG00000111665.11
ENSG00000122729.18,357267.4586087837,1.926739167685075,2.2384835639909306e-53,2.6084147763517694e-51,ENSG00000122729.18
ENSG00000149090.11,69812.01016756734,3.4314113604393426,2.4698778927673945e-53,2.859481211981348e-51,ENSG00000149090.11
ENSG00000079462.7,367559.59413294384,-2.452764398102574,2.770548201778046e-53,3.187018428263271e-51,ENSG00000079462.7
ENSG00000180354.15,379692.97282967245,2.5028740915896934,4.517741767366018e-53,5.163750064674089e-51,ENSG00000180354.15
ENSG00000105664.10,699561.6054097323,-4.279708997841082,4.695988830190132e-53,5.333513896060881e-51,ENSG00000105664.10
ENSG00000174804.3,471153.20559727954,2.429228046495675,7.773158953811769e-53,8.772914303531585e-51,ENSG00000174804.3
ENSG00000165891.15,31642.610106104323,-3.3049495296519984,2.0230342574675847e-52,2.2548664441152675e-50,ENSG00000165891.15
ENSG00000124743.5,22015.306776024157,3.356700080892912,2.1923818048540815e-52,2.428536511611512e-50,ENSG00000124743.5
ENSG00000004776.12,275584.84289483615,4.366647114769347,2.7488606960648207e-52,3.0235331878434e-50,ENSG00000004776.12
ENSG00000101115.12,20123.660032009797,-3.234484814326733,2.7632178479036922e-52,3.0235331878434e-50,ENSG00000101115.12
ENSG00000132170.19,102143.78724522237,3.2756331600746176,2.9468196227511377e-52,3.2048895836526763e-50,ENSG00000132170.19
ENSG00000164283.12,58752.03828196446,-2.931903482311185,3.479781896599376e-52,3.7617280803901086e-50,ENSG00000164283.12
ENSG00000160161.9,91297.92897423198,-3.5440004443432978,6.10806715799499e-52,6.563429050911383e-50,ENSG00000160161.9
ENSG00000138640.14,181083.40068249652,2.2691584163615888,6.288684649082775e-52,6.717288454035143e-50,ENSG00000138640.14
ENSG00000124615.17,143924.6302400831,2.166336353619985,6.6455355148515805e-52,7.056457681302462e-50,ENSG00000124615.17
ENSG00000135424.15,161703.72003323477,3.4612007092337644,1.2013188548843944e-51,1.2680980500529682e-49,ENSG00000135424.15
ENSG00000138778.11,114142.2977613636,-2.7132045784117538,1.8389322746197662e-51,1.929803489359749e-49,ENSG00000138778.11
ENSG00000162407.8,452009.0196823905,1.9348109680828138,2.071569006276331e-51,2.161296849862137e-49,ENSG00000162407.8
ENSG00000093009.9,58955.98859888519,-3.0700313062308697,2.4254680216653067e-51,2.5158973207389554e-49,ENSG00000093009.9
ENSG00000172061.8,787383.9731871625,-3.7894532739961018,2.461496523775734e-51,2.5385951217905487e-49,ENSG00000172061.8
ENSG00000213186.7,308890.89364539244,-1.7713613345380477,3.8935656756368524e-51,3.992573488531618e-49,ENSG00000213186.7
ENSG00000137727.12,24960.96919867168,2.9464342882176338,6.302141432280562e-51,6.42567772740197e-49,ENSG00000137727.12
ENSG00000092853.13,45479.29733107247,-3.087486300669806,7.977226772722757e-51,8.08764601336214e-49,ENSG00000092853.13
ENSG00000170369.3,20261.99055943258,-5.275762429550218,1.1161592224269032e-50,1.125251530699482e-48,ENSG00000170369.3
ENSG00000266964.5,33316.8961167118,3.7765703389328817,1.1491269434131824e-50,1.1520158100307016e-48,ENSG00000266964.5
ENSG00000170965.9,7513.357788965534,-4.657709285066299,2.222324631732263e-50,2.2155341953575252e-48,ENSG00000170965.9
ENSG00000162733.16,488714.2733850734,2.6012687321680437,2.5730804187583322e-50,2.551045752188855e-48,ENSG00000162733.16
ENSG00000106462.10,137551.78140033252,-2.3825062544825686,2.9547825823923033e-50,2.913383156100543e-48,ENSG00000106462.10
ENSG00000170262.12,37274.77446603634,2.323176225116665,4.859178636260047e-50,4.7649158812943465e-48,ENSG00000170262.12
ENSG00000188368.9,79559.36838145707,-2.293844574383182,5.632470049905585e-50,5.493188861171507e-48,ENSG00000188368.9
ENSG00000162063.12,170774.77223361787,-1.8665379407546472,6.538961981380825e-50,6.342793121939401e-48,ENSG00000162063.12
ENSG00000051341.13,49156.580056994615,-2.810552678383221,1.0836872951745852e-49,1.0455251888122544e-47,ENSG00000051341.13
ENSG00000169744.12,110493.68555000212,2.158717543578076,1.2153632719253494e-49,1.1662937922299677e-47,ENSG00000169744.12
ENSG00000118596.11,69073.02910078793,3.0712170592977968,1.285151358397024e-49,1.2267043152358827e-47,ENSG00000118596.11
ENSG00000013810.18,255154.47321946447,-2.3571997120291788,1.6648434837225967e-49,1.5724008587053682e-47,ENSG00000013810.18
ENSG00000206172.8,65202.20495068793,4.679770399217691,1.8263478592270205e-49,1.715906404912507e-47,ENSG00000206172.8
ENSG00000165124.17,263322.66606975003,3.253202412099054,1.8891829064001788e-49,1.7656972528828755e-47,ENSG00000165124.17
ENSG00000188536.12,123606.31167885919,4.652287394515113,1.9809550819177583e-49,1.8418776655447759e-47,ENSG00000188536.12
ENSG00000124657.1,2244.6539745061414,-4.849412225773295,2.540629140267853e-49,2.3500819547477643e-47,ENSG00000124657.1
ENSG00000105971.14,269721.1771565604,2.685495840082906,2.8756302455675448e-49,2.646317167010748e-47,ENSG00000105971.14
ENSG00000171241.8,66483.39589335711,-2.688926420086503,4.02284597031819e-49,3.6831617825183636e-47,ENSG00000171241.8
ENSG00000198624.12,209285.96226312598,2.8859203350517624,6.211073650300571e-49,5.629177608820391e-47,ENSG00000198624.12
ENSG00000278023.5,5491.860750428945,-3.3400424501225126,6.3308006190872295e-49,5.708855131131675e-47,ENSG00000278023.5
ENSG00000160957.12,158043.9942066379,-2.8143383992411524,9.772084700167157e-49,8.76800299722498e-47,ENSG00000160957.12
ENSG00000144908.13,54535.332983979766,4.9115246682666305,1.219163018363332e-48,1.0884517594293529e-46,ENSG00000144908.13
ENSG00000127588.4,4790.019084946288,-5.022155067230851,1.3890258395948854e-48,1.233963796610407e-46,ENSG00000127588.4
ENSG00000182782.7,25931.72257800705,3.3453046322638897,1.4800652059292864e-48,1.308363060118278e-46,ENSG00000182782.7
ENSG00000112742.9,92619.47501765275,-3.0362270764405874,2.2968507846634357e-48,2.0204405554306547e-46,ENSG00000112742.9
ENSG00000143196.4,416424.8861233311,3.602960816862786,2.626607349611688e-48,2.2992423848186216e-46,ENSG00000143196.4
ENSG00000175643.8,89985.41734687376,-2.5221844990815128,2.866504712450065e-48,2.4970595662580786e-46,ENSG00000175643.8
ENSG00000154736.5,138757.53645372557,2.896876848547777,2.934154697606932e-48,2.543642804278087e-46,ENSG00000154736.5
ENSG00000173208.3,19240.97282495715,3.823050489843629,3.7154902626727536e-48,3.205503498253008e-46,ENSG00000173208.3
ENSG00000153902.13,21413.65248487501,2.4964016368491637,4.418502306046959e-48,3.793781046986252e-46,ENSG00000153902.13
ENSG00000101412.12,128632.1462989509,-2.7767767778529597,4.75607779903979e-48,4.0641817192270965e-46,ENSG00000101412.12
ENSG00000189057.10,140536.6021073123,-2.9892801017612354,5.49112665252337e-48,4.670060084338003e-46,ENSG00000189057.10
ENSG00000108106.13,105985.08698497234,-2.6877425420447922,3.031438251448973e-47,2.5539511465845926e-45,ENSG00000108106.13
ENSG00000127920.5,188677.92920571458,2.239618617457268,3.3427255277226765e-47,2.8030471773356746e-45,ENSG00000127920.5
ENSG00000163545.8,61258.33242684884,-2.1221009352294717,5.936757808695167e-47,4.9551218082341746e-45,ENSG00000163545.8
ENSG00000103888.16,126945.12991378608,-3.741051662486955,7.853304396219648e-47,6.524423490285258e-45,ENSG00000103888.16
ENSG00000146410.11,23033.276272707015,-2.9011430076146802,8.121051650305103e-47,6.715772896991939e-45,ENSG00000146410.11
ENSG00000169241.17,519188.1603899396,-1.866802145508733,1.1118898222914437e-46,9.110896283570756e-45,ENSG00000169241.17
ENSG00000174871.10,26169.08032858057,-3.3123476991946874,1.524356523052318e-46,1.2433899002806292e-44,ENSG00000174871.10
ENSG00000152270.8,86951.05716895443,3.6518974776245083,1.6037967679838959e-46,1.3022684616050232e-44,ENSG00000152270.8
ENSG00000185010.13,136229.56902437005,1.7652416071768142,2.5215910735842435e-46,2.03828611781393e-44,ENSG00000185010.13
ENSG00000112964.13,179558.54329794727,3.1825588451063225,2.59322254190048e-46,2.0867882741885253e-44,ENSG00000112964.13
ENSG00000010319.6,222297.70228864826,2.9118691144630886,3.3163764077814775e-46,2.656802439180295e-44,ENSG00000010319.6
ENSG00000132182.11,719502.4896827571,-1.8749947881146454,4.372158043720035e-46,3.487038937535824e-44,ENSG00000132182.11
ENSG00000131386.17,117697.70349621156,3.3517129714304255,6.362429124117773e-46,5.051937638597056e-44,ENSG00000131386.17
ENSG00000168477.17,339610.6137271169,3.7190021566703537,7.710925020529927e-46,6.095707026141389e-44,ENSG00000168477.17
ENSG00000086717.18,16520.655372174766,-3.0372548128566024,1.2143556796939884e-45,9.55772485618799e-44,ENSG00000086717.18
ENSG00000163513.17,808693.0496235214,2.1722490497046336,1.6413482443228936e-45,1.2862006220250797e-43,ENSG00000163513.17
